	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
BSG	1.54865509831638e-26	0.361383253793435	0.839	0.443	4.27026156809758e-22	motor	BSG
RORB	3.14094597471228e-26	0.27594709747959	0.401	0.145	8.66084443067164e-22	motor	RORB
CTSZ	3.8388045310751e-26	0.254755728969206	0.352	0.116	1.05851196139865e-21	motor	CTSZ
CLU	5.61109659517505e-26	0.764917292255501	0.88	0.706	1.54720377515357e-21	motor	CLU
ANGPTL1	6.5258750327173e-26	0.305960218874212	0.33	0.107	1.79944478152147e-21	motor	ANGPTL1
SOX3	1.75321892288845e-25	0.413216471485123	0.648	0.315	4.83432585797262e-21	motor	SOX3
PMP22	4.60108963282066e-25	0.355455232629671	0.637	0.3	1.26870445535397e-20	motor	PMP22
TKTL1	5.78958949290281e-25	0.294362770952428	0.378	0.13	1.59642140677302e-20	motor	TKTL1
GRID2	5.85008778390774e-25	0.279844807697481	0.457	0.183	1.61310320553472e-20	motor	GRID2
SDC2	7.09307926534563e-25	0.254892811848179	0.502	0.213	1.9558456766264e-20	motor	SDC2
CSPG5	6.23467197464417e-24	0.475062005753605	0.76	0.412	1.71914845028838e-19	motor	CSPG5
CD82	6.57330066606993e-24	0.270471877015493	0.352	0.122	1.81252192566212e-19	motor	CD82
MOXD1	7.07425629401809e-24	0.375744962168076	0.655	0.318	1.95065543051255e-19	motor	MOXD1
IGFBP5	8.58205736135244e-24	0.466778728129288	0.404	0.156	2.36641649681932e-19	motor	IGFBP5
GPM6B	8.69846534017008e-24	0.481414724529182	0.933	0.711	2.3985148328985e-19	motor	GPM6B
NEAT1	1.01739768898913e-23	0.347404375872463	0.502	0.217	2.80537238761862e-19	motor	NEAT1
TMEM9B	1.30075125942271e-23	0.267723256466626	0.682	0.34	3.58669152273218e-19	motor	TMEM9B
SERPINB6	1.48580878759053e-23	0.263454430079612	0.573	0.264	4.09696915090212e-19	motor	SERPINB6
SNTA1	2.6093290241756e-23	0.253468865768611	0.487	0.207	7.1949638512618e-19	motor	SNTA1
DDAH1	3.00570755892329e-23	0.344933603431697	0.528	0.25	8.28793802297508e-19	motor	DDAH1
SH3BGRL	3.09198265294315e-23	0.381817157291241	0.906	0.562	8.52583296722544e-19	motor	SH3BGRL
RP11-849I19.1	5.1657669300704e-23	0.339115064517543	0.599	0.305	1.42440857329761e-18	motor	RP11-849I19.1
APOE	7.64434252878126e-23	1.20108668596519	0.416	0.166	2.10785100888615e-18	motor	APOE
AP2B1	1.18753090791447e-22	0.294725618356181	0.629	0.307	3.27449772548336e-18	motor	AP2B1
INPP1	2.32573251087095e-22	0.461894841567589	0.536	0.261	6.41297482547555e-18	motor	INPP1
MFGE8	3.279089962964e-22	0.321824673973855	0.61	0.291	9.04176266387695e-18	motor	MFGE8
ITGB8	4.11265934553144e-22	0.291109636929293	0.607	0.292	1.13402468793684e-17	motor	ITGB8
CD99	5.7166289522568e-22	0.458135203913056	0.854	0.51	1.57630326729529e-17	motor	CD99
FAM134B	7.30062084620804e-22	0.283336496165449	0.498	0.218	2.01307319213341e-17	motor	FAM134B
SYT11	9.30026865221243e-22	0.335647540765706	0.708	0.371	2.56445607816106e-17	motor	SYT11
VIM	1.06719800845184e-21	0.40275119546527	0.974	0.921	2.94269178850512e-17	motor	VIM
VEPH1	1.44279397652177e-21	0.250548700958568	0.378	0.148	3.97836011086114e-17	motor	VEPH1
LAMP1	1.53683893644175e-21	0.274928502159316	0.67	0.343	4.23767968334448e-17	motor	LAMP1
SLC35F1	2.38769124613368e-21	0.253944897898435	0.431	0.185	6.583819842089e-17	motor	SLC35F1
PTPRZ1	3.74035570765138e-21	0.537654768993815	0.918	0.668	1.03136568282779e-16	motor	PTPRZ1
F3	3.84104127300293e-21	0.281201768575118	0.528	0.24	1.05912872061783e-16	motor	F3
ZFP36L1	6.4438268729972e-21	0.430367947616408	0.749	0.424	1.77682082196025e-16	motor	ZFP36L1
RP11-436D23.1	1.37683200863689e-20	0.251884011045427	0.506	0.24	3.79647658061537e-16	motor	RP11-436D23.1
NDRG2	1.40604466148439e-20	0.405522099138374	0.749	0.411	3.87702754957706e-16	motor	NDRG2
ANXA1	1.41461671620264e-20	0.317223998137739	0.356	0.13	3.90066413325716e-16	motor	ANXA1
MGLL	2.07435344687412e-20	0.316096660807545	0.592	0.287	5.71982219441068e-16	motor	MGLL
DBI	2.58351372269234e-20	0.470583471937539	0.963	0.792	7.12378073895186e-16	motor	DBI
ATP1A2	3.13289781344379e-20	0.339255486156125	0.629	0.322	8.63865243078991e-16	motor	ATP1A2
PAX6	3.48150363378393e-20	0.374394755465613	0.816	0.462	9.5998981197958e-16	motor	PAX6
AQP4	3.6799155896719e-20	0.371148076518014	0.258	0.081	1.01469992469613e-15	motor	AQP4
BCAN	3.75488552039897e-20	0.571672838583174	0.734	0.475	1.03537213339481e-15	motor	BCAN
ALDOC	4.53571336268312e-20	0.310578814487819	0.341	0.131	1.25067760262624e-15	motor	ALDOC
ANKRD9	8.05491880762042e-20	0.350791113519745	0.554	0.271	2.22106331201325e-15	motor	ANKRD9
GATM	9.11150663144521e-20	0.420613866491997	0.82	0.487	2.5124068385547e-15	motor	GATM
RP11-160E2.6	9.56071115527987e-20	0.356292252046022	0.333	0.132	2.63627049395687e-15	motor	RP11-160E2.6
LIMCH1	1.01251520259183e-19	0.26779465443463	0.528	0.252	2.7919094196267e-15	motor	LIMCH1
TSPAN6	1.18022569374456e-19	0.282873517944301	0.674	0.362	3.25435432793126e-15	motor	TSPAN6
NCAN	1.18443713884901e-19	0.358278527282218	0.667	0.351	3.26596696666226e-15	motor	NCAN
TSPAN5	1.4242658593195e-19	0.348134223710797	0.831	0.494	3.9272706804876e-15	motor	TSPAN5
HES1	1.4489322941072e-19	0.435951207221311	0.738	0.415	3.99528590777119e-15	motor	HES1
PON2	2.93618878744371e-19	0.416158467109829	0.858	0.543	8.09624696249729e-15	motor	PON2
NRXN1	4.46184337737512e-19	0.382103561308508	0.914	0.622	1.23030869287741e-14	motor	NRXN1
RHOC	4.78485535412019e-19	0.35422482692681	0.655	0.352	1.3193760153451e-14	motor	RHOC
BNIP3	1.48452915865204e-18	0.283967502968907	0.753	0.427	4.09344070206714e-14	motor	BNIP3
MSRB2	1.97972286607228e-18	0.259449833878187	0.64	0.339	5.45888783090772e-14	motor	MSRB2
FAM107A	2.38221471095877e-18	0.393606258852186	0.607	0.315	6.56871884399772e-14	motor	FAM107A
DDR1	2.73669511829351e-18	0.284390737446684	0.674	0.364	7.54616311918253e-14	motor	DDR1
SCRN1	3.07307750627003e-18	0.254786424414261	0.603	0.307	8.47370391578897e-14	motor	SCRN1
RCN1	4.92158383382584e-18	0.302646026550604	0.745	0.432	1.35707752633914e-13	motor	RCN1
FSTL1	5.0113849940627e-18	0.326297947681261	0.562	0.299	1.38183929826285e-13	motor	FSTL1
MPPED2	7.13009004219121e-18	0.254957778843404	0.719	0.387	1.9660510282338e-13	motor	MPPED2
PHGDH	7.66666800015203e-18	0.343248969535606	0.73	0.399	2.11400703436192e-13	motor	PHGDH
SLC1A3	8.56201817051918e-18	0.39254249785611	0.813	0.49	2.36089089033896e-13	motor	SLC1A3
TNC	1.59406400007847e-17	0.294254959339649	0.498	0.237	4.39547207381636e-13	motor	TNC
CD9	2.41941160435109e-17	0.428995746021723	0.543	0.278	6.67128555783769e-13	motor	CD9
GPR137B	2.43162822570472e-17	0.256594997141397	0.476	0.231	6.7049716695582e-13	motor	GPR137B
DYNC1I2	2.97112499671073e-17	0.263993713236079	0.895	0.567	8.19258006593016e-13	motor	DYNC1I2
TIMP3	5.85932434025387e-17	0.257456627150809	0.434	0.204	1.6156500935816e-12	motor	TIMP3
C8orf4	1.03877491572518e-16	0.250312952626018	0.581	0.3	2.86431795262061e-12	motor	C8orf4
HEPACAM	1.14443452589326e-16	0.258260963919412	0.652	0.348	3.15566376169807e-12	motor	HEPACAM
ID4	1.38053593589581e-16	0.370397591859901	0.854	0.565	3.8066897896391e-12	motor	ID4
CNTFR	1.66306418507236e-16	0.262552735910839	0.685	0.379	4.58573318391852e-12	motor	CNTFR
COMT	2.50213329308166e-16	0.288917273638457	0.813	0.461	6.89938234234338e-12	motor	COMT
RARRES2	2.64675016261405e-16	0.293523714873719	0.345	0.148	7.29814889839197e-12	motor	RARRES2
ABCD3	3.20781511580972e-16	0.263265167637177	0.644	0.362	8.84522940033373e-12	motor	ABCD3
STOX1	3.42680300567911e-16	0.264844181443811	0.367	0.166	9.44906660785958e-12	motor	STOX1
HSPB1	3.73858730834276e-16	0.319711274771707	0.846	0.522	1.03087806440243e-11	motor	HSPB1
ANXA5	5.71161057553026e-16	0.27949896143214	0.745	0.41	1.57491950009671e-11	motor	ANXA5
OAT	6.44419783493393e-16	0.326585644481324	0.67	0.375	1.77692311100468e-11	motor	OAT
GCSH	7.18792768410825e-16	0.267775170463279	0.861	0.522	1.98199917961601e-11	motor	GCSH
IDH2	1.69892923802723e-15	0.257432538943775	0.67	0.375	4.68462748093628e-11	motor	IDH2
MT1X	1.75746669350817e-15	0.459458134418169	0.434	0.214	4.84603866067943e-11	motor	MT1X
CDO1	1.89314516551685e-15	0.381632385651425	0.873	0.632	5.22015847939618e-11	motor	CDO1
POLR2L	2.29091590854585e-15	0.275152879887144	0.824	0.528	6.31697152622432e-11	motor	POLR2L
SCRG1	3.37550232605592e-15	0.297478367708613	0.603	0.349	9.3076101138666e-11	motor	SCRG1
SFRP2	8.20070118853598e-15	0.299954237754567	0.506	0.262	2.26126134572691e-10	motor	SFRP2
ENHO	9.18129083987464e-15	0.276174416628464	0.809	0.483	2.53164913618703e-10	motor	ENHO
HIST1H1C	1.52730460376105e-14	0.31741214189721	0.423	0.205	4.21138971441071e-10	motor	HIST1H1C
EZR	3.24876609145348e-14	0.285768660394043	0.846	0.536	8.95814762057381e-10	motor	EZR
HSP90B1	3.66292826354305e-14	0.300347517106861	0.809	0.493	1.01001583938936e-09	motor	HSP90B1
SLC25A5	4.18972237310371e-14	0.323690843068397	0.843	0.584	1.15527404715962e-09	motor	SLC25A5
TSPAN3	4.47852035583965e-14	0.315712455090699	0.865	0.557	1.23490720291923e-09	motor	TSPAN3
NKAIN4	5.64013412465132e-14	0.302618700864833	0.397	0.186	1.55521058353136e-09	motor	NKAIN4
ATP1B2	5.84974836836919e-14	0.280824632137153	0.682	0.404	1.61300961509412e-09	motor	ATP1B2
C1orf122	1.37794743086082e-13	0.288283171499049	0.798	0.481	3.79955224585562e-09	motor	C1orf122
PGAM1	1.41445063695139e-13	0.262649284308422	0.824	0.515	3.90020618632975e-09	motor	PGAM1
NFIA	2.82247742533196e-13	0.27356541620927	0.899	0.577	7.78269925261035e-09	motor	NFIA
TAGLN2	3.01831908282235e-13	0.27360601031038	0.805	0.496	8.32271303897434e-09	motor	TAGLN2
CD63	4.91926277517494e-13	0.295801097479932	0.891	0.611	1.35643751762674e-08	motor	CD63
CREB5	8.34695706248772e-13	0.26509182634664	0.719	0.435	2.30158994041036e-08	motor	CREB5
HES4	1.16997759841244e-12	0.292943725156195	0.768	0.48	3.22609622986245e-08	motor	HES4
RPS27L	1.21998519203869e-12	0.266423130583585	0.831	0.505	3.36398716852749e-08	motor	RPS27L
C1QL2	1.39257437739287e-12	0.360804894373659	0.431	0.228	3.83988458822311e-08	motor	C1QL2
TTYH1	4.82355278077008e-12	0.346738247550447	0.85	0.684	1.33004644376954e-07	motor	TTYH1
ITM2C	4.98893806362153e-12	0.291381354214304	0.708	0.429	1.375649781663e-07	motor	ITM2C
TPI1	5.45023590376301e-12	0.255594809468911	0.929	0.674	1.50284804810361e-07	motor	TPI1
FAM181B	7.14699341486391e-12	0.268448189645805	0.569	0.328	1.97071196421457e-07	motor	FAM181B
FABP7	1.07223857988757e-11	0.449694650191971	1	0.993	2.95659066018198e-07	motor	FABP7
SOX2	1.59232924162419e-11	0.263436125884417	0.906	0.699	4.39068865085455e-07	motor	SOX2
HES5	1.87695111825874e-11	0.68012023567738	0.652	0.45	5.17550501348664e-07	motor	HES5
RHEB	1.99023813310948e-11	0.277748426285281	0.906	0.633	5.48788262823608e-07	motor	RHEB
LDHA	3.05592710165953e-11	0.251162877904294	0.843	0.554	8.42641339011599e-07	motor	LDHA
TMBIM6	5.18840768545696e-11	0.258602755875059	0.891	0.639	1.4306515351879e-06	motor	TMBIM6
PTN	1.15928800618371e-10	0.366734890621457	0.959	0.917	3.19662074825095e-06	motor	PTN
SRI	1.67717823829366e-10	0.254492932449978	0.914	0.633	4.62465127427093e-06	motor	SRI
GPX3	1.78323633602543e-10	0.285591133134462	0.543	0.32	4.91709587295652e-06	motor	GPX3
SFRP1	2.44955384741319e-10	0.251448323349972	0.891	0.722	6.75439977885713e-06	motor	SFRP1
MEIS2	4.68692228462619e-10	0.287833483174335	0.94	0.714	1.29237195076283e-05	motor	MEIS2
ALDOA	7.59268910588865e-10	0.254960535467216	0.906	0.656	2.09360809405774e-05	motor	ALDOA
ITM2B	8.54875350075945e-10	0.256995566878512	0.925	0.7	2.35723329029941e-05	motor	ITM2B
HOPX	1.13122633342054e-09	0.382470252657891	0.79	0.563	3.11924349177379e-05	motor	HOPX
FABP5	1.37780351026343e-09	0.324886310844811	0.974	0.951	3.79915539920039e-05	motor	FABP5
MT1E	1.44041090912556e-09	0.303097903843222	0.258	0.122	3.97178904082281e-05	motor	MT1E
CYR61	1.28245215861471e-08	0.394389202029047	0.513	0.327	0.000353623358216419	motor	CYR61
CD81	6.66055744067208e-08	0.250606766848064	0.918	0.717	0.00183658210869092	motor	CD81
JUN	1.23809691173482e-06	0.252246755026957	0.951	0.861	0.034139284244176	motor	JUN
CDK2AP1	6.45232670537782e-49	0.393215461522989	0.665	0.196	1.77916456574088e-44	parietal	CDK2AP1
GFAP	1.2711164746532e-46	0.955922488207432	0.837	0.381	3.50497656720873e-42	parietal	GFAP
VIM1	4.99505205281033e-46	0.67088004171363	0.981	0.922	1.37733565304192e-41	parietal	VIM
HLA-C	1.15188666874123e-41	0.493297804049643	0.665	0.23	3.17621230038706e-37	parietal	HLA-C
FGFR31	1.19832971292595e-39	0.453336560809883	0.713	0.257	3.30427435042203e-35	parietal	FGFR3
MDFI	5.35863609741606e-39	0.424971553358347	0.612	0.195	1.4775903175015e-34	parietal	MDFI
PSRC1	1.38408992104998e-37	0.470023547353637	0.603	0.202	3.81648954830321e-33	parietal	PSRC1
C1QL1	3.67925654464951e-34	0.594972941872904	0.589	0.207	1.01451819962165e-29	parietal	C1QL1
DNAJC1	7.15710432056414e-32	0.372174270151349	0.656	0.25	1.97349994535236e-27	parietal	DNAJC1
ZIC2	3.32471492213512e-31	0.284676792839176	0.565	0.192	9.16756892629537e-27	parietal	ZIC2
FAM69C	4.82234526119348e-31	0.446507365091549	0.713	0.303	1.32971348232149e-26	parietal	FAM69C
IFITM3	6.88683966247939e-31	0.45025832604664	0.703	0.286	1.89897716853207e-26	parietal	IFITM3
LINC00943	1.71762507533409e-30	0.326169454057286	0.603	0.221	4.73617938272623e-26	parietal	LINC00943
PLIN3	4.06628438991262e-30	0.325751571794589	0.627	0.243	1.12123725767451e-25	parietal	PLIN3
RHOQ	4.47549936817682e-30	0.261336787084303	0.493	0.164	1.23407419578108e-25	parietal	RHOQ
AKAP12	1.66040652953183e-29	0.488320912094381	0.789	0.367	4.57840496453106e-25	parietal	AKAP12
MYO10	6.50279498187239e-29	0.397574866050653	0.799	0.358	1.79308068830149e-24	parietal	MYO10
AIF1L	3.54871425105755e-28	0.32872396157333	0.708	0.301	9.78522467586608e-24	parietal	AIF1L
SEPT11	3.72892753403114e-28	0.500945051950828	0.947	0.588	1.02821447823375e-23	parietal	SEPT11
CTNNA1	7.25053293556058e-28	0.361336947991522	0.761	0.351	1.99926195165147e-23	parietal	CTNNA1
BMP7	8.40919267554874e-28	0.382738579477766	0.727	0.318	2.31875078835581e-23	parietal	BMP7
REST	1.29314005706618e-27	0.295186616080368	0.526	0.192	3.56570439335429e-23	parietal	REST
TMEM163	3.79239033411442e-27	0.303539832886387	0.617	0.246	1.04571371072871e-22	parietal	TMEM163
SLC2A4RG	1.42350369436647e-26	0.261796942330207	0.469	0.159	3.92516908684612e-22	parietal	SLC2A4RG
HEPN11	1.45862918558331e-26	0.404617600045683	0.78	0.373	4.02202411632742e-22	parietal	HEPN1
MLC1	3.05929269740824e-26	0.29266712155301	0.675	0.275	8.43569368383349e-22	parietal	MLC1
DMRTA2	4.5757626594435e-26	0.275999143443857	0.478	0.167	1.26172079571495e-21	parietal	DMRTA2
NRG1	7.31339570327709e-26	0.451520318220134	0.684	0.309	2.01659573122163e-21	parietal	NRG1
LGALS3	8.49483962139462e-26	0.579941969986989	0.833	0.457	2.34236707720335e-21	parietal	LGALS3
IQGAP2	1.21657646240607e-25	0.501809253253218	0.742	0.35	3.35458793743849e-21	parietal	IQGAP2
NR2E1	1.40393478935814e-25	0.272364823202262	0.517	0.2	3.87120978817615e-21	parietal	NR2E1
TTYH3	1.41002037867735e-25	0.3021519320235	0.703	0.307	3.88799019216491e-21	parietal	TTYH3
HLA-A	1.72345700202802e-25	0.329723734001835	0.679	0.296	4.75226033739206e-21	parietal	HLA-A
SOX21	2.18930891706902e-25	0.285383356020715	0.569	0.233	6.03680040792613e-21	parietal	SOX21
DKK3	2.39998651029573e-25	0.448598842302255	0.818	0.4	6.61772280348943e-21	parietal	DKK3
TMEM132B	2.41858415152999e-25	0.422878726658417	0.766	0.359	6.6690039394288e-21	parietal	TMEM132B
FZD2	3.10304323314365e-25	0.352610543118478	0.646	0.279	8.55633141107031e-21	parietal	FZD2
PLTP	3.51495385384815e-25	0.37719305986093	0.584	0.243	9.6921337566009e-21	parietal	PLTP
WSCD1	3.74310076822707e-25	0.338512126768716	0.665	0.282	1.03212260583093e-20	parietal	WSCD1
CXXC5	4.82828368601403e-25	0.415604737273107	0.737	0.338	1.33135094358151e-20	parietal	CXXC5
B2M	8.59515252835984e-25	0.566253560537844	0.919	0.602	2.37002735816994e-20	parietal	B2M
PHYKPL	1.04216454971332e-24	0.259037271432628	0.478	0.17	2.87366452937951e-20	parietal	PHYKPL
EMID1	1.04489765688773e-24	0.308271514718653	0.722	0.323	2.88120079910222e-20	parietal	EMID1
POLR2C	1.1287639872371e-24	0.269030513282805	0.651	0.282	3.11245381840758e-20	parietal	POLR2C
LIMA1	1.85190758467368e-24	0.285613361322632	0.507	0.185	5.10644997397921e-20	parietal	LIMA1
TUBB6	1.93956694141951e-24	0.253365336500628	0.359	0.104	5.34816188427016e-20	parietal	TUBB6
SFRP11	2.30318221184068e-24	0.525641181506628	0.919	0.724	6.3507946309295e-20	parietal	SFRP1
ACTN1	2.79476777727414e-24	0.304183848213927	0.574	0.234	7.70629266905572e-20	parietal	ACTN1
SLC9A3R1	2.90633568749437e-24	0.298875973136451	0.584	0.237	8.01393002469699e-20	parietal	SLC9A3R1
FERMT2	3.66982698438391e-24	0.370375868078747	0.636	0.277	1.01191809267402e-19	parietal	FERMT2
PPP1R12A	4.32112942072238e-24	0.28246847769625	0.651	0.281	1.19150822646999e-19	parietal	PPP1R12A
PHLDA1	4.52085629569245e-24	0.33344384111417	0.77	0.361	1.24658091497424e-19	parietal	PHLDA1
CRB2	5.23395791418749e-24	0.33873064895315	0.66	0.289	1.44321155525806e-19	parietal	CRB2
TMED9	5.63079782952013e-24	0.317627724916101	0.761	0.367	1.55263619351188e-19	parietal	TMED9
FSTL11	5.63518749289529e-24	0.301054384233423	0.675	0.296	1.55384659929095e-19	parietal	FSTL1
PARP1	5.77882577660489e-24	0.362025563999746	0.837	0.414	1.59345341964103e-19	parietal	PARP1
NUCB1	6.48172746229707e-24	0.25140206425119	0.536	0.207	1.78727153045379e-19	parietal	NUCB1
RPL17	6.50956208523953e-24	0.280132688812287	0.785	0.366	1.79494664938395e-19	parietal	RPL17
PMEPA1	6.88799551581908e-24	0.2927224994838	0.45	0.157	1.89929588353195e-19	parietal	PMEPA1
PHGDH1	7.04506653681064e-24	0.409850785131167	0.809	0.401	1.94260664686016e-19	parietal	PHGDH
FABP51	8.54038193334043e-24	0.503600630740487	0.99	0.95	2.35492491429929e-19	parietal	FABP5
SCAF11	9.06997065139547e-24	0.253196637808289	0.675	0.292	2.50095370741579e-19	parietal	SCAF11
HADHB	9.22057084993069e-24	0.261771806514521	0.703	0.317	2.54248020615989e-19	parietal	HADHB
RP11-76I14.11	9.27966284756822e-24	0.333749259967476	0.742	0.345	2.55877423358846e-19	parietal	RP11-76I14.1
LHX2	1.10753328569514e-23	0.430190972324865	0.933	0.605	3.05391228197578e-19	parietal	LHX2
CLIC1	1.29438504352615e-23	0.339043385191459	0.794	0.394	3.56913731901901e-19	parietal	CLIC1
PDLIM3	2.14620839034732e-23	0.300269514523151	0.708	0.32	5.91795501554369e-19	parietal	PDLIM3
GNG12	2.19828377681444e-23	0.288741962479369	0.531	0.209	6.06154768618813e-19	parietal	GNG12
LRRC3B	3.21385989354019e-23	0.464110199785217	0.861	0.485	8.86189727044773e-19	parietal	LRRC3B
DECR1	3.65884740620058e-23	0.271260239974122	0.718	0.321	1.00889058378575e-18	parietal	DECR1
CYP51A1	3.85183521779138e-23	0.280980868200809	0.368	0.122	1.06210504295379e-18	parietal	CYP51A1
RHOC1	4.68268820384324e-23	0.402183713953267	0.732	0.352	1.29120444532774e-18	parietal	RHOC
CTBP2	4.82685237052108e-23	0.402872580454271	0.833	0.436	1.33095627264748e-18	parietal	CTBP2
ZFP36L11	4.86693545550682e-23	0.38978318669035	0.833	0.425	1.34200878250145e-18	parietal	ZFP36L1
PNMA1	5.47096838559663e-23	0.334539849152597	0.78	0.39	1.50856482264441e-18	parietal	PNMA1
SEPP1	5.84303079029741e-23	0.338783742024002	0.684	0.321	1.61115731011661e-18	parietal	SEPP1
SCP2	6.45191281753693e-23	0.323195241620128	0.837	0.421	1.77905044030763e-18	parietal	SCP2
PALLD	9.23392103544716e-23	0.347897597694646	0.694	0.329	2.5461613863142e-18	parietal	PALLD
STAG2	1.11020385035219e-22	0.269885627359319	0.627	0.275	3.06127609696114e-18	parietal	STAG2
LMO2	1.73938808134939e-22	0.324389030819411	0.507	0.207	4.7961886955128e-18	parietal	LMO2
CASP1	1.88930606312919e-22	0.254426342506008	0.34	0.102	5.20957253847244e-18	parietal	CASP1
LITAF	1.96866714732414e-22	0.356340582892913	0.718	0.346	5.42840279203159e-18	parietal	LITAF
SLC1A2	2.34808220293344e-22	0.351213640802991	0.603	0.258	6.47460186636866e-18	parietal	SLC1A2
TSC22D4	2.40689645157334e-22	0.308431795149049	0.512	0.211	6.63677627556833e-18	parietal	TSC22D4
TRIP6	2.42800167101312e-22	0.261145400545329	0.435	0.166	6.69497180765159e-18	parietal	TRIP6
CD991	2.59346515351044e-22	0.490120164974462	0.885	0.516	7.15122081428968e-18	parietal	CD99
ADK	3.77205913630561e-22	0.286562704603084	0.584	0.253	1.04010758624491e-17	parietal	ADK
HTRA1	3.91108090364745e-22	0.40554523649993	0.847	0.449	1.07844144837175e-17	parietal	HTRA1
PLPP3	4.59073130586873e-22	0.402477869877306	0.737	0.369	1.26584825028024e-17	parietal	PLPP3
GSN	5.44994983288878e-22	0.251553408033509	0.45	0.167	1.50276916692075e-17	parietal	GSN
ASPH	5.49985224422809e-22	0.273627994522927	0.632	0.273	1.51652925782345e-17	parietal	ASPH
LGALS3BP	6.04692105937897e-22	0.27752021339727	0.665	0.305	1.66737801291316e-17	parietal	LGALS3BP
EMP2	6.41798039350901e-22	0.277451635706269	0.502	0.2	1.76969391370617e-17	parietal	EMP2
CKB1	6.62621789481813e-22	0.372891756446151	0.981	0.927	1.82711332231715e-17	parietal	CKB
RDH11	6.98519467375998e-22	0.352416959536853	0.789	0.402	1.92609757934258e-17	parietal	RDH11
TPM2	8.86824715867781e-22	0.343740325887131	0.727	0.357	2.44533047153382e-17	parietal	TPM2
OAT1	9.12264323856585e-22	0.398886374555331	0.746	0.376	2.51547764660215e-17	parietal	OAT
BORCS7	9.38556393309751e-22	0.28348892815532	0.694	0.321	2.58797539891231e-17	parietal	BORCS7
MYO6	1.10873239373061e-21	0.267348553017856	0.641	0.292	3.05721870247279e-17	parietal	MYO6
SOX31	1.14980751206501e-21	0.331986267364688	0.679	0.321	3.17047923376805e-17	parietal	SOX3
LTBP1	1.16964577368469e-21	0.252784511933274	0.608	0.26	3.22518125635816e-17	parietal	LTBP1
LINC00982	1.24422557967386e-21	0.302271885741783	0.598	0.268	3.4308276133927e-17	parietal	LINC00982
COMT1	1.41009809584069e-21	0.401985302880346	0.852	0.467	3.88820448947111e-17	parietal	COMT
ID41	1.50795984004355e-21	0.532475583999056	0.89	0.569	4.1580484629361e-17	parietal	ID4
RTN4	1.59919709785442e-21	0.391447053784302	0.952	0.775	4.40962607762377e-17	parietal	RTN4
FAM19A5	1.90195816994025e-21	0.296417376252144	0.742	0.349	5.24445945779325e-17	parietal	FAM19A5
NFE2L2	2.23268793444431e-21	0.377012679827055	0.794	0.419	6.15641371043674e-17	parietal	NFE2L2
CDC42EP1	2.24819335488317e-21	0.276100053370874	0.565	0.251	6.19916835675486e-17	parietal	CDC42EP1
CALD1	2.31484380593989e-21	0.322960710864236	0.823	0.427	6.38295031049866e-17	parietal	CALD1
SNX5	2.79855920170998e-21	0.345317314009955	0.689	0.329	7.7167471427951e-17	parietal	SNX5
GLI3	2.92636947688732e-21	0.283854497859619	0.665	0.309	8.06917119556911e-17	parietal	GLI3
