	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SLN	7.24346416291724e-98	0.68192377656177	0.282	0.039	1.9973128082828e-93	PFC	SLN
CBLN2	7.07132000625823e-95	0.654912160485459	0.341	0.067	1.94984577852564e-90	PFC	CBLN2
RBMX	1.83198224700957e-80	0.490585485798011	0.818	0.578	5.0515078479042e-76	PFC	RBMX
RPRM	4.66997062925035e-77	0.67260550386309	0.404	0.155	1.28769770130949e-72	PFC	RPRM
LMO41	2.18912943340933e-74	0.590649611364035	0.801	0.62	6.03630549968289e-70	PFC	LMO4
ZEB21	7.9865400207358e-74	0.478340783366677	0.75	0.52	2.20220854531769e-69	PFC	ZEB2
TUBB2A	1.91259891310872e-68	0.409310763013041	0.981	0.952	5.27380024300599e-64	PFC	TUBB2A
LMO31	7.52123830474862e-65	0.526321622947852	0.471	0.206	2.07390625015139e-60	PFC	LMO3
DPYSL21	2.0403116493673e-64	0.434142406835389	0.779	0.592	5.62595534196538e-60	PFC	DPYSL2
RERE	1.94911032432434e-60	0.396061266154311	0.653	0.411	5.37447680829193e-56	PFC	RERE
BEX5	2.12726091016338e-59	0.441194509835824	0.557	0.337	5.86570923368451e-55	PFC	BEX5
CBX3	1.75746544627304e-56	0.341199993803351	0.833	0.674	4.84603522155328e-52	PFC	CBX3
SNAP25	3.40576343168808e-56	0.497121818251689	0.592	0.373	9.39105208653672e-52	PFC	SNAP25
AP2B1	6.15416535337647e-56	0.380884894861347	0.519	0.298	1.69694955454003e-51	PFC	AP2B1
DYNC1I2	2.54103556762238e-54	0.328732108678114	0.855	0.694	7.00665147416195e-50	PFC	DYNC1I2
NOVA1	7.53311201083433e-52	0.438577731448721	0.585	0.356	2.07718030586746e-47	PFC	NOVA1
SRM	1.94851352242757e-51	0.620040677523674	0.707	0.562	5.37283118674179e-47	PFC	SRM
NEUROG2	1.68164574621089e-45	0.384606670324773	0.324	0.145	4.63696998060192e-41	PFC	NEUROG2
NTM	3.58131671863915e-44	0.577246105223147	0.647	0.451	9.87512271997559e-40	PFC	NTM
NNAT	1.50404799415546e-43	0.297766547884606	0.963	0.921	4.14726193908426e-39	PFC	NNAT
SYT1	4.54393675096178e-41	0.362778843981185	0.76	0.593	1.2529451197102e-36	PFC	SYT1
PCSK1N	4.75710266639487e-41	0.311227726396629	0.886	0.808	1.31172348923172e-36	PFC	PCSK1N
LDB2	1.58049255934293e-40	0.310766189467097	0.321	0.139	4.35805018313221e-36	PFC	LDB2
ELMOD1	1.92157933655125e-39	0.287657517327622	0.276	0.113	5.29856286260641e-35	PFC	ELMOD1
LIMCH11	3.94562535910275e-38	0.412315943692166	0.475	0.27	1.08796673651899e-33	PFC	LIMCH1
HMP19	4.46564890596432e-38	0.336589411800844	0.613	0.422	1.2313580293306e-33	PFC	HMP19
CAMK2N2	6.50133208476429e-38	0.317998546911665	0.291	0.132	1.7926773090529e-33	PFC	CAMK2N2
ZNF711	7.08724143669901e-38	0.289317623401643	0.419	0.241	1.95423595375538e-33	PFC	ZNF711
MEG31	9.99829407082566e-38	0.362811125024932	0.577	0.392	2.75692960708947e-33	PFC	MEG3
KHDRBS3	1.71070233872581e-37	0.346245241111633	0.455	0.265	4.71709062880254e-33	PFC	KHDRBS3
SEZ6L2	4.2882818684276e-37	0.332784584054944	0.617	0.429	1.18245084240023e-32	PFC	SEZ6L2
PABPC11	8.31771088137055e-37	0.259649957708355	0.866	0.736	2.29352559842912e-32	PFC	PABPC1
CCDC184	1.1035738187864e-36	0.278680579794284	0.315	0.149	3.04299444792163e-32	PFC	CCDC184
NETO2	1.77859690518955e-36	0.320139251575139	0.536	0.351	4.90430310636967e-32	PFC	NETO2
EIF2S2	3.34225106054375e-36	0.292025650039326	0.582	0.395	9.21592307434335e-32	PFC	EIF2S2
MAPT	2.25434928741439e-35	0.307413952192577	0.732	0.575	6.21614272511644e-31	PFC	MAPT
AC004158.31	3.27095611714343e-35	0.310473984778592	0.562	0.329	9.0193343974113e-31	PFC	AC004158.3
CELF4	8.21483788947482e-35	0.42366010538663	0.396	0.211	2.26515939964379e-30	PFC	CELF4
NMT1	2.01872024957851e-33	0.271326540227267	0.371	0.19	5.5664192161878e-29	PFC	NMT1
ENC1	5.93970751321591e-32	0.430550158135989	0.74	0.637	1.63781494969415e-27	PFC	ENC1
CALM1	2.73406980481601e-31	0.304309572699601	0.912	0.843	7.53892407979968e-27	PFC	CALM1
UCHL1	6.34383757674112e-30	0.294423116378058	0.889	0.825	1.7492497734106e-25	PFC	UCHL1
LY6H	2.92250334982414e-29	0.286474072196538	0.675	0.519	8.05851073680509e-25	PFC	LY6H
PPP1R14C	8.10372687415143e-28	0.262461265596561	0.321	0.165	2.23452164827852e-23	PFC	PPP1R14C
GAP43	1.65332757822434e-27	0.481507565520546	0.646	0.548	4.55888546419581e-23	PFC	GAP43
LINC01102	2.43622423492666e-27	0.328387579356829	0.416	0.253	6.71764470538676e-23	PFC	LINC01102
SLF1	9.65865104410688e-27	0.266636286649334	0.326	0.183	2.66327643890203e-22	PFC	SLF1
EIF1B	1.91799119243091e-26	0.368246649770847	0.844	0.777	5.288668914009e-22	PFC	EIF1B
MPPED1	3.8172509024657e-26	0.31322231654901	0.459	0.272	1.05256876384589e-21	PFC	MPPED1
PRKAR2B	5.33322013759213e-26	0.291769762795426	0.412	0.248	1.47058212073965e-21	PFC	PRKAR2B
RCAN1	1.10684184752437e-25	0.252339861355727	0.344	0.185	3.0520057103637e-21	PFC	RCAN1
SCN3A	1.3197503012272e-25	0.278127533537645	0.335	0.171	3.63907948060389e-21	PFC	SCN3A
PRMT2	2.77280563200231e-25	0.281845511782242	0.652	0.477	7.64573424968317e-21	PFC	PRMT2
RAC3	7.93695911289106e-25	0.284809674236239	0.55	0.418	2.18853710578858e-20	PFC	RAC3
BEX2	1.10341473453839e-24	0.276817594403499	0.692	0.554	3.04255578901617e-20	PFC	BEX2
ANK3	3.39295655957054e-24	0.289276250937404	0.391	0.231	9.3557384173598e-20	PFC	ANK3
ACAT2	2.63662455335115e-23	0.385241522916086	0.538	0.401	7.27022854341045e-19	PFC	ACAT2
PSMD14	9.75050850954275e-23	0.260734714149531	0.544	0.379	2.68860521642132e-18	PFC	PSMD14
MEF2C1	1.11348839328564e-19	0.271054668645712	0.716	0.579	3.07033289564583e-15	PFC	MEF2C
FBXW7	2.63335877916471e-19	0.255164489340098	0.328	0.187	7.26122349766878e-15	PFC	FBXW7
CSRP21	6.34858627393023e-18	0.595912309138046	0.689	0.63	1.75055917917352e-13	PFC	CSRP2
PEG10	8.27956018617885e-15	0.262266844612342	0.559	0.428	2.28300592573696e-10	PFC	PEG10
MEIS21	9.73973237044833e-14	0.344513354761425	0.71	0.651	2.68563380382742e-09	PFC	MEIS2
HSPA1A1	7.23753734283066e-06	0.43877059865757	0.584	0.524	0.199567854691213	PFC	HSPA1A
TCF4	1.58918537006617e-51	0.281949827057371	0.951	0.834	4.38201973942046e-47	somatosensory	TCF4
RPL36A	2.52250230040439e-39	0.270645293842968	0.875	0.709	6.95554784313507e-35	somatosensory	RPL36A
SYNE21	5.47435256797333e-34	0.318403543855581	0.589	0.387	1.50949797709297e-29	somatosensory	SYNE2
INSM12	6.26060206573995e-34	0.317149571660613	0.588	0.388	1.72629841360713e-29	somatosensory	INSM1
WSB1	1.89768532202573e-31	0.26122371468535	0.822	0.649	5.23267750695375e-27	somatosensory	WSB1
FOSB	6.128302956446e-27	0.250857726209746	0.369	0.212	1.68981825721042e-22	somatosensory	FOSB
BTG11	8.04402282937094e-27	0.301962172401056	0.886	0.766	2.21805885497074e-22	somatosensory	BTG1
MEX3A	1.04761155691993e-24	0.250825943680149	0.7	0.499	2.88868410705101e-20	somatosensory	MEX3A
RP11-436D23.1	2.09718823013579e-23	0.301156203542503	0.326	0.163	5.78278682577642e-19	somatosensory	RP11-436D23.1
DUSP1	1.24707003483263e-20	0.261659908906459	0.681	0.515	3.4386709140475e-16	somatosensory	DUSP1
POU3F2	3.62297968284164e-15	0.293440429334065	0.618	0.477	9.99000417746754e-11	somatosensory	POU3F2
HES62	1.41739317957786e-13	0.381824789078196	0.707	0.585	3.908319953368e-09	somatosensory	HES6
SSTR2	4.27535151160711e-12	0.303978510601924	0.313	0.221	1.17888542581055e-07	somatosensory	SSTR2
TMEM1583	8.04369573750431e-09	0.381116406117169	0.581	0.457	0.000221796866265944	somatosensory	TMEM158
RPL393	0	0.667509963129737	1	1	0	temporal	RPL39
RPL341	4.61353602154539e-256	0.44159278752306	1	0.999	1.27213642258093e-251	temporal	RPL34
RPS24	1.2860197961308e-249	0.381460681251713	1	1	3.54607098585108e-245	temporal	RPS24
MT-CO22	2.51454368802599e-218	0.429252925115564	1	1	6.93360276536285e-214	temporal	MT-CO2
MT-ND33	1.71561346747577e-195	0.447030382353775	1	0.999	4.7306325752177e-191	temporal	MT-ND3
RPL301	7.97692707918051e-169	0.34938878364036	1	0.999	2.19955787281323e-164	temporal	RPL30
RPL10	9.95534174145046e-166	0.268109825250336	1	1	2.74508593178755e-161	temporal	RPL10
RPS12	1.20737644173656e-162	0.321945950712498	0.999	0.999	3.32921980044439e-158	temporal	RPS12
RPL36	2.49360472248082e-152	0.391103388515008	0.996	0.994	6.87586566176861e-148	temporal	RPL36
RPL32	9.18977854412868e-147	0.280975214132074	1	1	2.53398953575804e-142	temporal	RPL32
RPL12	6.90212267998117e-145	0.378216378049054	0.996	0.992	1.90319130777801e-140	temporal	RPL12
RPS28	2.18130536864006e-142	0.336746773381446	0.998	0.998	6.0147314234881e-138	temporal	RPS28
MT-ND43	3.73110337411494e-136	0.345919757009037	1	0.999	1.02881444437845e-131	temporal	MT-ND4
RPS4X	3.78368346769662e-132	0.295859977288041	1	0.998	1.04331287938267e-127	temporal	RPS4X
RPS13	8.38387827023196e-114	0.277159983894498	1	0.999	2.31177059423376e-109	temporal	RPS13
RPLP1	4.46975752770049e-112	0.276446233920428	1	0.999	1.23249094068813e-107	temporal	RPLP1
RPS15	2.74450440892068e-110	0.283871393434514	0.999	0.998	7.56769645715787e-106	temporal	RPS15
RPL11	6.11793222674096e-104	0.255041273048234	1	1	1.68695863220155e-99	temporal	RPL11
RPL8	6.95577615113627e-87	0.263267787565612	0.995	0.995	1.91798571591432e-82	temporal	RPL8
VIM3	1.4739355463014e-84	0.491363475159318	0.568	0.357	4.06422987537149e-80	temporal	VIM
MT-ND4L3	1.4596256481292e-82	0.459184383596244	0.859	0.858	4.02477176215146e-78	temporal	MT-ND4L
RPL371	1.50850564028839e-81	0.254324544093143	0.999	0.999	4.15955345253119e-77	temporal	RPL37
RPL24	3.38098586944003e-81	0.265225165017511	0.994	0.995	9.32273043639394e-77	temporal	RPL24
RPLP2	3.0381057679254e-78	0.302477232471696	0.989	0.992	8.37727284447749e-74	temporal	RPLP2
SOX111	2.71907310641456e-76	0.37215516761575	0.986	0.967	7.49757218362752e-72	temporal	SOX11
MIF1	8.64097582424961e-76	0.485428180779193	0.765	0.733	2.38266267377859e-71	temporal	MIF
FABP51	4.66869229467608e-71	0.480728361081701	0.792	0.776	1.28734521333398e-66	temporal	FABP5
MT-ND23	7.2633261074219e-68	0.318244270000855	0.99	0.991	2.00278954086051e-63	temporal	MT-ND2
HNRNPH1	2.50641944588559e-67	0.448468132723711	0.834	0.829	6.91120098008493e-63	temporal	HNRNPH1
MT-ND52	8.50546181593655e-67	0.345468954089791	0.926	0.936	2.34529604112635e-62	temporal	MT-ND5
PTN2	9.8089691415663e-55	0.666906390985589	0.562	0.436	2.70472515109549e-50	temporal	PTN
AC090498.12	4.24489049013224e-53	0.514078524233338	0.593	0.54	1.17048610374906e-48	temporal	AC090498.1
PRDX1	9.45107473074055e-42	0.349907582017589	0.8	0.798	2.6060393462544e-37	temporal	PRDX1
HINT1	3.46161525205958e-34	0.2726493345047	0.873	0.908	9.54505789602909e-30	temporal	HINT1
C12orf57	6.27752466104854e-32	0.262152147593476	0.833	0.887	1.73096465003752e-27	temporal	C12orf57
NR2F12	8.8033727343536e-28	0.419945919198594	0.549	0.501	2.42744199777066e-23	temporal	NR2F1
RPL23	5.05772418934468e-27	0.256880381261981	0.861	0.914	1.3946168679699e-22	temporal	RPL23
COMMD6	8.60895464365719e-25	0.258980408207451	0.809	0.878	2.37383315344203e-20	temporal	COMMD6
RPL31	1.7415493307664e-23	0.269943126216416	0.73	0.814	4.80214812465528e-19	temporal	RPL31
SERF2	2.71926199891124e-22	0.254044664123544	0.727	0.807	7.49809303579785e-18	temporal	SERF2
CTNNB1	5.9154024099094e-17	0.471314224641918	0.403	0.381	1.63111306050842e-12	temporal	CTNNB1
SEC61G	4.62879138525665e-14	0.279954724235452	0.678	0.777	1.27634293657067e-09	temporal	SEC61G
LRRC75A	1.22510181213192e-13	0.453836971709883	0.317	0.286	3.37809573677254e-09	temporal	LRRC75A
H2AFZ	6.87400417750821e-13	0.251351327601609	0.746	0.843	1.89543791190611e-08	temporal	H2AFZ
MGST3	6.26169117402838e-11	0.269116017342413	0.587	0.675	1.72659872432658e-06	temporal	MGST3
SFRP12	9.40107001158784e-10	0.417936064356594	0.307	0.274	2.59225104499523e-05	temporal	SFRP1
HMGN3	1.15384201044363e-07	0.314718604691135	0.509	0.582	0.00318160395959726	temporal	HMGN3
ASCL1	1.69145410088742e-05	0.281088043280496	0.305	0.258	0.466401553778697	temporal	ASCL1
DBI	0.000348864647489682	0.267684865364129	0.449	0.501	1	temporal	DBI
MTRNR2L8	0.000351733378526398	0.287030876056742	0.326	0.354	1	temporal	MTRNR2L8
CST3	0.000965252491729618	0.317993872711984	0.385	0.409	1	temporal	CST3
CNN3	0.00249661292461596	0.270225667327004	0.395	0.453	1	temporal	CNN3
NFIX2	9.51314189775642e-236	0.843139269615843	0.848	0.41	2.62315374688735e-231	V1	NFIX
EEF21	4.76100480162067e-157	0.455327962409663	0.983	0.888	1.31279946399888e-152	V1	EEF2
RASL10A	1.7290866421492e-151	0.785140082854899	0.414	0.066	4.76778350706222e-147	V1	RASL10A
ZBTB182	7.00746808096712e-144	0.679081241978116	0.752	0.379	1.93223924864587e-139	V1	ZBTB18
MSRA	1.39959991330891e-122	0.58851073407484	0.659	0.277	3.859256800958e-118	V1	MSRA
LHX23	4.47755090088343e-121	0.597288189682775	0.735	0.36	1.2346398854096e-116	V1	LHX2
BHLHE222	4.3679803951821e-118	0.806025682735495	0.668	0.334	1.20442691416751e-113	V1	BHLHE22
MPP6	4.61905506128997e-113	0.516050853649256	0.415	0.11	1.2736582426001e-108	V1	MPP6
CAMKV	6.58816309991361e-113	0.621703405099306	0.533	0.204	1.81662009317018e-108	V1	CAMKV
TSC22D11	1.17746700991307e-109	0.515993045815686	0.936	0.731	3.24674753313429e-105	V1	TSC22D1
TCF42	5.13595969296363e-104	0.389649626179292	0.976	0.841	1.41618952573779e-99	V1	TCF4
NEUROD22	3.22567473169995e-103	0.5131816063343	0.81	0.51	8.89447550518945e-99	V1	NEUROD2
NR2F13	4.66912977294881e-97	0.392850379652894	0.827	0.478	1.28746584359291e-92	V1	NR2F1
HPCA	2.01610698794432e-90	0.598768902334949	0.34	0.085	5.55921340855768e-86	V1	HPCA
AKAP7	1.07696798014057e-89	0.642103139988445	0.518	0.246	2.96963150843961e-85	V1	AKAP7
BCL11A1	8.78524962528842e-89	0.47745462222316	0.852	0.571	2.42244473167703e-84	V1	BCL11A
TRIB2	1.32691817818871e-88	0.36254282270669	0.336	0.085	3.65884418453754e-84	V1	TRIB2
DOK52	1.70679474820157e-88	0.857142295300475	0.621	0.375	4.70631583869102e-84	V1	DOK5
PTPN2	4.01904626947652e-86	0.596678121114737	0.486	0.209	1.10821181834546e-81	V1	PTPN2
ADGRB2	9.50503137264389e-82	0.361267974718598	0.453	0.17	2.62091735069283e-77	V1	ADGRB2
EPHA4	2.7677384552581e-81	0.408742914857666	0.384	0.108	7.63176201652869e-77	V1	EPHA4
ARPP211	3.96351387497881e-81	0.676909145991891	0.505	0.251	1.09289931588666e-76	V1	ARPP21
LPL	7.24350928724911e-79	0.55025494439395	0.311	0.078	1.99732525086607e-74	V1	LPL
HIST1H4C3	2.59678689244439e-78	0.400847773839152	0.941	0.777	7.16038017722616e-74	V1	HIST1H4C
OLFM2	3.99275145072277e-78	0.401301273848077	0.72	0.386	1.1009612850223e-73	V1	OLFM2
EMX1	6.33129887773472e-78	0.330697722974572	0.42	0.154	1.74579235254657e-73	V1	EMX1
NTRK3	1.25546082265432e-77	0.36768117227423	0.428	0.166	3.46180767238702e-73	V1	NTRK3
PPP2R2B	2.44598833230139e-75	0.443529229219595	0.696	0.4	6.74456822748786e-71	V1	PPP2R2B
SATB21	7.84978434147783e-75	0.583805613466729	0.6	0.341	2.1644995343191e-70	V1	SATB2
ATP1A1	1.03874848317559e-74	0.359567208257159	0.435	0.179	2.86424506750838e-70	V1	ATP1A1
TENM2	1.26964094277333e-74	0.362917149117125	0.253	0.048	3.50090793560319e-70	V1	TENM2
MYCN	5.55147597347944e-73	0.348163375305255	0.512	0.233	1.53076398492722e-68	V1	MYCN
CSNK1A1	2.64905855097473e-72	0.29907584600669	0.73	0.459	7.30451404845772e-68	V1	CSNK1A1
LIMCH14	7.18498299542145e-72	0.655248928864356	0.524	0.285	1.98118721115751e-67	V1	LIMCH1
FABP72	4.44331670123499e-70	0.588365468502352	0.915	0.856	1.22520014719854e-65	V1	FABP7
SNCB	6.83957987008458e-69	0.332129962884431	0.292	0.079	1.88594575337712e-64	V1	SNCB
CELF2	2.38789540133902e-68	0.427307374496685	0.802	0.539	6.58438277965221e-64	V1	CELF2
RPL41	1.15018227898412e-67	0.263756395527918	0.985	0.915	3.1715126160708e-63	V1	RPL4
CAMK2B1	1.13541102164311e-66	0.534344500744874	0.52	0.249	3.13078235107872e-62	V1	CAMK2B
LINGO1	5.40154778018688e-66	0.433345293752008	0.553	0.274	1.48942278490873e-61	V1	LINGO1
TMEM206	6.62701565444687e-66	0.352948796523155	0.389	0.133	1.82733329655718e-61	V1	TMEM206
RUNX1T11	9.9383989794171e-66	0.624501353553934	0.616	0.381	2.74041413458447e-61	V1	RUNX1T1
FRMD4B	7.86155858895875e-65	0.371237246673376	0.582	0.296	2.16774616531949e-60	V1	FRMD4B
POU3F11	3.41723106712541e-62	0.572060675833403	0.477	0.252	9.4226729444916e-58	V1	POU3F1
UBC1	3.55330950062305e-62	0.280023081331787	0.979	0.885	9.79789561701801e-58	V1	UBC
RNF182	5.01977421357471e-62	0.399416081391584	0.454	0.191	1.38415254165109e-57	V1	RNF182
FAT3	6.20038454216676e-62	0.375261721087144	0.366	0.132	1.70969403365706e-57	V1	FAT3
DLG2	7.41879411809711e-62	0.325109554014186	0.426	0.184	2.0456582901241e-57	V1	DLG2
FOXG1	9.05397644053406e-62	0.316342092436668	0.915	0.713	2.49654346371286e-57	V1	FOXG1
AFF3	3.31524879448178e-61	0.339156497105789	0.487	0.234	9.14146702590407e-57	V1	AFF3
CHD3	3.68160226700477e-61	0.318007967118539	0.647	0.372	1.0151650091039e-56	V1	CHD3
TSPAN18	8.80899093045776e-60	0.259146532129627	0.267	0.074	2.42899115916442e-55	V1	TSPAN18
APLP11	1.34248416397121e-59	0.326280990800925	0.815	0.555	3.70176583373423e-55	V1	APLP1
JMJD1C	1.90376752481748e-59	0.31148124696457	0.71	0.429	5.24944857293171e-55	V1	JMJD1C
SLC17A7	2.75942207221082e-59	0.288068609268615	0.32	0.105	7.60883042191412e-55	V1	SLC17A7
TSTD1	6.29160373495417e-59	0.264318708895763	0.448	0.195	1.73484681387626e-54	V1	TSTD1
CAMK2G	6.68183858103483e-58	0.272900703253765	0.372	0.152	1.84245017033454e-53	V1	CAMK2G
CSAD	8.03814584498741e-58	0.259157415522232	0.445	0.195	2.21643833529683e-53	V1	CSAD
FOXP1	1.29697727492512e-57	0.464516802953923	0.352	0.147	3.57628513787853e-53	V1	FOXP1
TMEM108	1.35246882299677e-57	0.279108248444531	0.456	0.222	3.72929753253131e-53	V1	TMEM108
EEF1A21	3.34395117069063e-57	0.37992259428063	0.77	0.554	9.22061095806235e-53	V1	EEF1A2
PABPC12	3.62036004243229e-57	0.28780626981146	0.924	0.743	9.9827807810028e-53	V1	PABPC1
CSRP24	5.54452036459668e-57	0.282787473254734	0.833	0.621	1.52884604533389e-52	V1	CSRP2
NEFM2	1.16471620263252e-55	0.532843259056675	0.442	0.205	3.2115884571389e-51	V1	NEFM
STMN4	1.38752799097701e-54	0.375809973644933	0.759	0.532	3.82596968232e-50	V1	STMN4
NKAIN1	2.27060146526797e-54	0.256983686850534	0.442	0.209	6.26095648032989e-50	V1	NKAIN1
NCALD	3.20898483994758e-54	0.275942487418755	0.304	0.112	8.84845479767146e-50	V1	NCALD
LMO44	3.32002077817181e-52	0.760360419241626	0.826	0.635	9.15462529373095e-48	V1	LMO4
CHMP2B	2.19601503018345e-51	0.277918212004029	0.354	0.147	6.05529184422785e-47	V1	CHMP2B
POU3F22	6.78871727246872e-51	0.307296579718122	0.732	0.477	1.87192090071052e-46	V1	POU3F2
IER5	1.9961098004087e-50	0.253325715900765	0.31	0.111	5.50407316364694e-46	V1	IER5
AGAP3	5.39898508349641e-50	0.264925006063185	0.474	0.23	1.4887161469233e-45	V1	AGAP3
TMEM59L	9.98317142724844e-50	0.291951942030413	0.601	0.34	2.75275968934949e-45	V1	TMEM59L
CAMK4	1.0587198974232e-48	0.308500799174752	0.497	0.222	2.91931424515473e-44	V1	CAMK4
LINC01551	2.01816131349359e-48	0.270489428022394	0.609	0.352	5.56487800582723e-44	V1	LINC01551
NAP1L3	2.82981560302629e-48	0.318451001188302	0.453	0.219	7.80293354378468e-44	V1	NAP1L3
PNMA11	6.29809645261734e-48	0.305902859758864	0.718	0.432	1.7366371158447e-43	V1	PNMA1
FAM57B	6.37963252804606e-47	0.293304832029893	0.592	0.314	1.75911987328342e-42	V1	FAM57B
APP1	4.0302426360279e-46	0.287016603701581	0.836	0.58	1.11129910445833e-41	V1	APP
EIF4A2	9.21654411728453e-46	0.29983674038511	0.905	0.709	2.54136987490004e-41	V1	EIF4A2
PODXL2	1.15925451805158e-45	0.252458920966416	0.858	0.631	3.19652840807542e-41	V1	PODXL2
GNG51	1.4224511797772e-45	0.251143035246452	0.518	0.298	3.92226688311765e-41	V1	GNG5
FAM19A1	2.46147408720123e-45	0.3175758578168	0.283	0.11	6.78726864804866e-41	V1	FAM19A1
JPH4	3.77802755747945e-45	0.256068771081951	0.481	0.254	1.04175331869938e-40	V1	JPH4
