	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MT-ND1	1.38185259267668e-42	0.332032209338824	0.947	0.886	3.85578328934574e-38	motor	MT-ND1
CACNA2D1	3.22276161944285e-41	0.587316380250109	0.566	0.327	8.99247174673138e-37	motor	CACNA2D1
MT-ND2	3.66415858802435e-41	0.355387898332215	0.966	0.928	1.02241017081643e-36	motor	MT-ND2
SFPQ	1.32984932005983e-39	0.579383064806325	0.718	0.493	3.71067855776295e-35	motor	SFPQ
SEMA3C	1.38259620682375e-38	0.580082341016706	0.436	0.215	3.8578581959003e-34	motor	SEMA3C
CPE	4.98268230499247e-38	0.45782840978294	0.786	0.601	1.39031784356205e-33	motor	CPE
RPL35A	2.25073964098991e-37	0.263476854564964	0.978	0.938	6.28023882025414e-33	motor	RPL35A
ENC1	7.98543240606112e-36	0.467108227863258	0.825	0.696	2.22817520426323e-31	motor	ENC1
FNBP1L	9.15433767667465e-36	0.513192389503506	0.662	0.449	2.55433484192253e-31	motor	FNBP1L
AP2B1	1.05486668930807e-35	0.491280361190098	0.511	0.282	2.9433945231763e-31	motor	AP2B1
CCND2	2.89939601851694e-33	0.568887431639325	0.391	0.184	8.09018471046781e-29	motor	CCND2
PLPPR3	3.63714803951981e-33	0.487406175198407	0.26	0.084	1.01487341746721e-28	motor	PLPPR3
ANK3	5.38125941108588e-33	0.520062899724803	0.535	0.329	1.50153281347529e-28	motor	ANK3
NEUROD2	2.9466106139722e-32	0.429997727334757	0.865	0.682	8.22192759616662e-28	motor	NEUROD2
MAPT	1.62281674233873e-31	0.384396388654761	0.81	0.704	4.52814555614777e-27	motor	MAPT
AKAP9	2.01372026553055e-31	0.422767865626856	0.714	0.582	5.61888365690989e-27	motor	AKAP9
KTN1	2.05483727899092e-31	0.513185820537176	0.5	0.288	5.73361245956837e-27	motor	KTN1
SRM	4.19066647316163e-31	0.48560683141983	0.682	0.456	1.16932166600629e-26	motor	SRM
NFIB	6.67324724637728e-31	0.560216796926467	0.547	0.364	1.86203617915665e-26	motor	NFIB
NDUFB1	7.54690701840601e-31	0.408329549008673	0.599	0.387	2.10581346534583e-26	motor	NDUFB1
SEC62	2.78827626563591e-30	0.382676818845832	0.703	0.548	7.78012726400389e-26	motor	SEC62
GNAL	4.4779509913646e-28	0.472099705148795	0.358	0.172	1.24948266512046e-23	motor	GNAL
TTC3	4.55573511285176e-28	0.290372370579492	0.955	0.906	1.27118676853903e-23	motor	TTC3
MACF1	9.94334679544309e-28	0.450756760557359	0.507	0.315	2.77449205633249e-23	motor	MACF1
SOX5	1.16471060744334e-27	0.485359393080374	0.303	0.135	3.24989200794916e-23	motor	SOX5
SRRM2	2.48710625982385e-27	0.471845716349917	0.443	0.237	6.9397725967865e-23	motor	SRRM2
NCL	4.45371636927194e-27	0.376364235090076	0.744	0.568	1.24272047851795e-22	motor	NCL
RTN4	6.35950253873145e-27	0.2719261622183	0.936	0.899	1.77449199338224e-22	motor	RTN4
SYNE2	7.18699490134192e-27	0.579002296638403	0.268	0.113	2.00538718732144e-22	motor	SYNE2
MAPK6	7.69924358311053e-27	0.448895090819742	0.358	0.179	2.14831993699533e-22	motor	MAPK6
POU3F3	6.03344703894422e-26	0.482246300510447	0.404	0.232	1.68351272727661e-21	motor	POU3F3
CHL1	4.6289557437558e-25	0.427721892982756	0.655	0.518	1.29161752118018e-20	motor	CHL1
PCDH17	1.01365670864511e-24	0.424605078368282	0.346	0.185	2.82840631413245e-20	motor	PCDH17
RBFOX2	1.1988092760257e-24	0.40912732418594	0.696	0.54	3.3450375228945e-20	motor	RBFOX2
AMER2	1.82662608457084e-24	0.455263170072194	0.324	0.167	5.09683476377802e-20	motor	AMER2
SPAG9	1.85861543855436e-24	0.437372662092223	0.374	0.216	5.18609465819823e-20	motor	SPAG9
AFF3	6.06696111170578e-24	0.450513461851687	0.457	0.285	1.69286415899926e-19	motor	AFF3
MT-ND6	1.23725258370446e-23	0.410061017738862	0.251	0.115	3.45230588431056e-19	motor	MT-ND6
MYEF2	1.65200567374226e-23	0.45824944976187	0.413	0.224	4.60959143144302e-19	motor	MYEF2
NETO2	3.09823665345969e-23	0.418529918429138	0.406	0.231	8.64500973414858e-19	motor	NETO2
TTC37	4.45520750317541e-23	0.453106113163485	0.37	0.211	1.24313654961104e-18	motor	TTC37
KCNJ6	1.25011412579079e-22	0.448833537863129	0.32	0.164	3.48819344519405e-18	motor	KCNJ6
HNRNPU	2.42647254898164e-22	0.41021636768548	0.696	0.528	6.77058635342347e-18	motor	HNRNPU
BCLAF1	2.62516342439453e-22	0.44205381335626	0.554	0.36	7.32499350308805e-18	motor	BCLAF1
FZD3	3.6848950604453e-22	0.474605600466279	0.392	0.219	1.02819626871605e-17	motor	FZD3
PAFAH1B1	5.04199497334764e-22	0.377446815397386	0.5	0.339	1.40686785741319e-17	motor	PAFAH1B1
KIF2A	1.69003341320417e-21	0.384765353498211	0.546	0.39	4.71570023286358e-17	motor	KIF2A
CBX1	1.73981822291625e-21	0.414813669993303	0.652	0.466	4.8546147874032e-17	motor	CBX1
PRKDC	6.60921520074618e-21	0.431462199741497	0.314	0.167	1.84416931746421e-16	motor	PRKDC
ATF7IP	6.83973568860186e-21	0.375920369991157	0.26	0.123	1.90849144919058e-16	motor	ATF7IP
KDM1A	6.96743460026453e-21	0.39993051262864	0.271	0.128	1.94412327651181e-16	motor	KDM1A
KIF21A	8.34972596010493e-21	0.408919438442384	0.482	0.323	2.32982403464808e-16	motor	KIF21A
UQCRB	1.03617390450167e-20	0.318946883031954	0.792	0.692	2.89123604573101e-16	motor	UQCRB
ELAVL4	1.16383833423853e-20	0.458232436174954	0.489	0.314	3.24745810402578e-16	motor	ELAVL4
TNIK	2.40906356283329e-20	0.427608297326178	0.359	0.21	6.72201005937372e-16	motor	TNIK
NCAM1	5.20394892568217e-20	0.354805868525299	0.708	0.582	1.4520578687331e-15	motor	NCAM1
SET	5.35672901533506e-20	0.282374699239799	0.715	0.586	1.49468809714894e-15	motor	SET
NLRP1	6.11536569554195e-20	0.345105015092092	0.446	0.294	1.70637049002707e-15	motor	NLRP1
HP1BP3	6.338742543607e-20	0.37756115476791	0.622	0.462	1.76869933194266e-15	motor	HP1BP3
SYT1	6.34823051563541e-20	0.294414634090776	0.781	0.692	1.77134676077775e-15	motor	SYT1
RBFOX1	6.50829859632766e-20	0.453638009827806	0.497	0.33	1.81601055733331e-15	motor	RBFOX1
RBM39	6.94333247437392e-20	0.394866439076178	0.575	0.412	1.93739806032455e-15	motor	RBM39
SHTN1	7.24445814722381e-20	0.325376078126882	0.733	0.636	2.02142115681986e-15	motor	SHTN1
BDP1	1.47653728891816e-19	0.416468632525653	0.461	0.304	4.11998199726835e-15	motor	BDP1
CBX3	1.66633782223137e-19	0.342450974540404	0.596	0.436	4.64958242537221e-15	motor	CBX3
COX7C	2.32846133280432e-19	0.271147949716684	0.818	0.719	6.49710565692389e-15	motor	COX7C
KHDRBS1	2.48453749420142e-19	0.419654157095479	0.617	0.465	6.93260497007023e-15	motor	KHDRBS1
TRIM2	5.4095857994131e-19	0.342773879549575	0.647	0.503	1.50943672561024e-14	motor	TRIM2
LIMCH1	6.06030840776195e-19	0.446370078900565	0.599	0.448	1.69100785501782e-14	motor	LIMCH1
TMOD2	8.95433017814201e-19	0.347140669099129	0.447	0.306	2.49852674960696e-14	motor	TMOD2
G3BP2	3.89217686605498e-18	0.335316375197786	0.446	0.308	1.08603411093532e-13	motor	G3BP2
ELAVL3	4.59059116100727e-18	0.360342284833175	0.642	0.492	1.28091265165586e-13	motor	ELAVL3
BPTF	5.91522853464499e-18	0.382896291475281	0.454	0.301	1.65052621802199e-13	motor	BPTF
SCG3	7.33428918959831e-18	0.392162092762766	0.535	0.395	2.04648671257362e-13	motor	SCG3
ERC1	7.98078367615958e-18	0.42255522524386	0.372	0.209	2.22687806915881e-13	motor	ERC1
TOP2B	1.07329860043303e-17	0.376775830130102	0.554	0.4	2.99482508478829e-13	motor	TOP2B
VCAN	1.15804341168235e-17	0.356615117914142	0.446	0.291	3.23128853161726e-13	motor	VCAN
PAK2	1.3250641897202e-17	0.399279064904737	0.518	0.357	3.69732660857628e-13	motor	PAK2
DNM1L	1.4665183704731e-17	0.372364263169236	0.339	0.205	4.09202620913109e-13	motor	DNM1L
YWHAZ	1.69553449213052e-17	0.276307666220148	0.758	0.677	4.73104989339179e-13	motor	YWHAZ
ITSN1	2.42292777871265e-17	0.347851481492557	0.437	0.302	6.7606953809419e-13	motor	ITSN1
APC	2.92617421302338e-17	0.35004782292116	0.545	0.406	8.16490390659913e-13	motor	APC
CLMP	2.92845179959901e-17	0.465688688621885	0.422	0.267	8.17125905642113e-13	motor	CLMP
KIDINS220	5.05280580567479e-17	0.320376750950211	0.661	0.548	1.40988440395744e-12	motor	KIDINS220
KIFAP3	6.04633543038073e-17	0.33829481654729	0.56	0.41	1.68710897513913e-12	motor	KIFAP3
AUTS2	7.41820032568378e-17	0.425312030276432	0.349	0.211	2.06990043687555e-12	motor	AUTS2
LUC7L3	1.112791579463e-16	0.288589064481988	0.722	0.613	3.10502234417561e-12	motor	LUC7L3
GOLGB1	1.48277257654072e-16	0.389413217899564	0.309	0.166	4.13738032032156e-12	motor	GOLGB1
ATP8A2	1.50554042769671e-16	0.35538156459463	0.254	0.135	4.20090945540214e-12	motor	ATP8A2
BAZ1B	1.54318385143281e-16	0.384484415985294	0.284	0.149	4.30594590065296e-12	motor	BAZ1B
ARL8A	1.57561931950301e-16	0.362763213801126	0.334	0.183	4.39645058720924e-12	motor	ARL8A
BCL7A	1.89367012757041e-16	0.319792067278739	0.453	0.323	5.28390775695973e-12	motor	BCL7A
ZRANB2	1.98541129801534e-16	0.391493214806311	0.432	0.277	5.5398931448522e-12	motor	ZRANB2
PTPRZ1	4.10813442724877e-16	0.484902006282253	0.462	0.297	1.14629274923522e-11	motor	PTPRZ1
HSP90B1	4.84014971151175e-16	0.339704854679195	0.411	0.285	1.35054697400312e-11	motor	HSP90B1
LMO3	6.8500850411428e-16	0.274855177602662	0.617	0.441	1.91137922903008e-11	motor	LMO3
SMC3	1.28174368019109e-15	0.372534622797335	0.489	0.349	3.57644939083721e-11	motor	SMC3
TAOK1	1.45101003235868e-15	0.380014783481472	0.355	0.202	4.04875329329041e-11	motor	TAOK1
DDX17	1.49773956717652e-15	0.337104557971655	0.547	0.399	4.17914271429264e-11	motor	DDX17
CTCF	1.67290933114465e-15	0.345640245070792	0.257	0.139	4.66791890669291e-11	motor	CTCF
SPEN	1.70033437148924e-15	0.353896529753685	0.324	0.181	4.74444299676642e-11	motor	SPEN
KIF5C	1.74840530031177e-15	0.3267019711895	0.567	0.438	4.87857530945994e-11	motor	KIF5C
PRKAR2B	4.89306370834586e-15	0.347024436296428	0.402	0.266	1.36531156653975e-10	motor	PRKAR2B
PPP4R2	5.87664396141285e-15	0.351122793317437	0.257	0.137	1.63975996455303e-10	motor	PPP4R2
AAK1	6.62984346384989e-15	0.359761203282673	0.304	0.172	1.84992522171804e-10	motor	AAK1
XRCC5	1.12521016118121e-14	0.32645136525637	0.647	0.519	3.13967391274392e-10	motor	XRCC5
EIF4B	1.17545527750131e-14	0.290471225195651	0.554	0.436	3.2798728608119e-10	motor	EIF4B
NUCKS1	2.75439904474892e-14	0.278021585692209	0.634	0.537	7.6855996545629e-10	motor	NUCKS1
PHF14	2.79015171956336e-14	0.302080607781979	0.552	0.446	7.78536034309765e-10	motor	PHF14
OSBPL8	2.89910904527253e-14	0.3300514037916	0.44	0.315	8.08938396902395e-10	motor	OSBPL8
ZEB2	3.04771430207297e-14	0.337582903650916	0.634	0.517	8.50403721707421e-10	motor	ZEB2
ZNF33A	3.7872832342101e-14	0.377058907203977	0.279	0.162	1.05676564084164e-09	motor	ZNF33A
GABPB1-AS1	5.45070995498425e-14	0.342473076161412	0.453	0.337	1.52091159873926e-09	motor	GABPB1-AS1
HSPA1A	6.89469412103814e-14	0.38472851810248	0.609	0.497	1.92382650059327e-09	motor	HSPA1A
MEG3	7.68983624939694e-14	0.344575549858907	0.764	0.67	2.14569500866923e-09	motor	MEG3
PRPF4B	8.2450473277133e-14	0.328319598493814	0.302	0.185	2.30061555585184e-09	motor	PRPF4B
ATP5I	9.65837067810633e-14	0.275554014278829	0.609	0.473	2.69497517031201e-09	motor	ATP5I
CCDC112	1.05362329177074e-13	0.341111545559583	0.52	0.389	2.9399250710279e-09	motor	CCDC112
HECTD1	1.06651794892084e-13	0.35860109014723	0.309	0.176	2.97590503287383e-09	motor	HECTD1
CEBPZ	1.16457162434528e-13	0.345127378732897	0.293	0.17	3.24950420341062e-09	motor	CEBPZ
MAP6	1.23490581095046e-13	0.311005368450566	0.358	0.228	3.44575768429506e-09	motor	MAP6
DHX36	1.30520505011083e-13	0.362279663539811	0.401	0.27	3.64191365132426e-09	motor	DHX36
CNIH2	1.32646219382016e-13	0.253539786611676	0.258	0.139	3.70122745941639e-09	motor	CNIH2
SH3GLB1	1.47847202049601e-13	0.316520724506651	0.332	0.214	4.12538047879001e-09	motor	SH3GLB1
LINC00657	2.45048821564997e-13	0.262208390682283	0.406	0.305	6.8375972681281e-09	motor	LINC00657
EIF3J	2.52024946651234e-13	0.28676506146069	0.42	0.302	7.03225208640939e-09	motor	EIF3J
ZNF91	2.95561559861104e-13	0.377087459350007	0.416	0.294	8.24705420480439e-09	motor	ZNF91
CAMSAP2	4.14592672024714e-13	0.26696711808854	0.296	0.189	1.15683793275056e-08	motor	CAMSAP2
ARGLU1	5.35824849645712e-13	0.27945391642535	0.666	0.558	1.49511207796643e-08	motor	ARGLU1
RBM25	5.55797263644454e-13	0.328557991519232	0.461	0.346	1.55084110474712e-08	motor	RBM25
DEK	7.58458037001518e-13	0.365869841100384	0.391	0.266	2.11632546064534e-08	motor	DEK
SOBP	8.81605603973035e-13	0.298167417786399	0.443	0.327	2.45994411676596e-08	motor	SOBP
SEPT11	9.19740553354409e-13	0.330681415069316	0.68	0.59	2.56635206602481e-08	motor	SEPT11
R3HDM2	9.77430192743366e-13	0.325408699845669	0.275	0.154	2.72732346681181e-08	motor	R3HDM2
SCD5	1.1685559142594e-12	0.319477625755898	0.541	0.432	3.26062156755799e-08	motor	SCD5
RAD50	1.17402359860079e-12	0.353329069750959	0.334	0.214	3.27587804717578e-08	motor	RAD50
TCAF1	1.22038103557744e-12	0.317974129853538	0.395	0.262	3.40522920357173e-08	motor	TCAF1
EIF2AK2	1.31397365247262e-12	0.298429808179976	0.264	0.163	3.66638068249434e-08	motor	EIF2AK2
SF3B1	1.33276293314346e-12	0.356824570938401	0.503	0.379	3.71880841235019e-08	motor	SF3B1
RPAP2	1.85186818448654e-12	0.337382367256093	0.31	0.185	5.16726779517279e-08	motor	RPAP2
RPS26	1.95849984603502e-12	0.277226370610342	0.542	0.424	5.46480212039152e-08	motor	RPS26
KMT2A	2.11561760494181e-12	0.288692096461799	0.338	0.231	5.90320780306914e-08	motor	KMT2A
KIAA1107	2.74089027651838e-12	0.380261914639768	0.31	0.191	7.64790613856924e-08	motor	KIAA1107
NSA2	5.73376911417137e-12	0.310437212367015	0.37	0.246	1.59989359592724e-07	motor	NSA2
VSTM2L	7.40536412554365e-12	0.318729930236931	0.369	0.251	2.06631875195045e-07	motor	VSTM2L
LZIC	7.95634062083577e-12	0.313932232146589	0.334	0.217	2.2200577234318e-07	motor	LZIC
FAM172A	8.03677261362474e-12	0.268874789944002	0.304	0.193	2.24250066237971e-07	motor	FAM172A
KCNQ1OT1	8.05965090678842e-12	0.306128653417578	0.485	0.385	2.24888439252117e-07	motor	KCNQ1OT1
SSTR2	1.02159493564193e-11	0.373811799308064	0.265	0.15	2.85055634892167e-07	motor	SSTR2
ZNF770	1.07894663943636e-11	0.300911952197043	0.33	0.222	3.01058480801926e-07	motor	ZNF770
ATRX	1.2225574634228e-11	0.250828003515173	0.781	0.722	3.41130209018865e-07	motor	ATRX
EPHA5	1.22999156270142e-11	0.256004254397046	0.254	0.16	3.43204545740578e-07	motor	EPHA5
EIF5B	1.53004478738491e-11	0.315036635717089	0.405	0.276	4.26928397024011e-07	motor	EIF5B
SPOCK1	1.77526613291999e-11	0.299854396816513	0.282	0.163	4.95352509068665e-07	motor	SPOCK1
MYCBP2	2.16771585586076e-11	0.337388488066229	0.446	0.317	6.04857755260828e-07	motor	MYCBP2
DDX46	2.26933548745243e-11	0.368768464005095	0.385	0.272	6.33212681063851e-07	motor	DDX46
FUS	3.14334742353075e-11	0.284176976781278	0.609	0.509	8.77088231587786e-07	motor	FUS
SPTAN1	3.46055848120148e-11	0.260411863816363	0.571	0.47	9.6559963300965e-07	motor	SPTAN1
WHSC1L1	3.96453380257974e-11	0.306835286875771	0.539	0.432	1.10622386693383e-06	motor	WHSC1L1
PEG10	4.155169284223e-11	0.288298880342912	0.335	0.243	1.15941688537674e-06	motor	PEG10
CCSER2	4.36286442991015e-11	0.318928053112117	0.413	0.298	1.21737006187783e-06	motor	CCSER2
STRBP	4.94556652239999e-11	0.345184845464607	0.328	0.212	1.37996142674527e-06	motor	STRBP
CELF1	5.23377510115029e-11	0.362360256146325	0.455	0.333	1.46038026647397e-06	motor	CELF1
SLC38A1	5.43621471859482e-11	0.288398660895155	0.374	0.274	1.51686699292951e-06	motor	SLC38A1
PREPL	6.56977055281826e-11	0.317157421906729	0.328	0.217	1.83316307735288e-06	motor	PREPL
ZCCHC11	7.63939759233125e-11	0.329021711169336	0.353	0.232	2.13162111018819e-06	motor	ZCCHC11
KAT6B	7.74893547626773e-11	0.339008874542819	0.342	0.221	2.16218546594298e-06	motor	KAT6B
LARS	8.06667162399146e-11	0.267924064405778	0.404	0.28	2.25084338324234e-06	motor	LARS
NUDT3	8.45125201128036e-11	0.30432356300621	0.524	0.413	2.35815284870756e-06	motor	NUDT3
PTPRA	9.88616467101875e-11	0.303397170094673	0.405	0.289	2.75853652815436e-06	motor	PTPRA
INA	1.0165136465042e-10	0.305730442230421	0.468	0.371	2.83637802784066e-06	motor	INA
SEPT3	1.06885487296033e-10	0.312048952680655	0.342	0.225	2.98242575202121e-06	motor	SEPT3
TRA2B	1.34825634982314e-10	0.32808717978958	0.404	0.301	3.76203969291149e-06	motor	TRA2B
EPM2AIP1	1.6320116414023e-10	0.315318655059624	0.337	0.233	4.55380208300484e-06	motor	EPM2AIP1
KMT2E	1.66455669491336e-10	0.28926522131503	0.57	0.474	4.64461254581675e-06	motor	KMT2E
FYN	1.8125886395313e-10	0.266561144442348	0.253	0.155	5.05766608088418e-06	motor	FYN
NRXN1	1.82132947483126e-10	0.250646469722003	0.659	0.535	5.08205563362167e-06	motor	NRXN1
PPP1R9A	2.16630368347434e-10	0.263514889426307	0.274	0.18	6.04463716799845e-06	motor	PPP1R9A
CFAP97	2.8982211175334e-10	0.2689336351351	0.404	0.304	8.08690638425345e-06	motor	CFAP97
TTLL7	3.08229574777533e-10	0.277508551150957	0.487	0.365	8.60052982501751e-06	motor	TTLL7
RSF1	3.28232074847335e-10	0.300289053122139	0.479	0.372	9.1586595844652e-06	motor	RSF1
RABEP1	3.57348458815528e-10	0.258391691861789	0.405	0.29	9.97109404632967e-06	motor	RABEP1
UBE3A	4.45915453235483e-10	0.277471509548463	0.411	0.308	1.24423788916297e-05	motor	UBE3A
KLHL23	4.99666032645785e-10	0.312415194603217	0.288	0.184	1.39421813089153e-05	motor	KLHL23
UBE2K	5.61185805374853e-10	0.268434417013272	0.349	0.251	1.56587675273745e-05	motor	UBE2K
XPR1	5.64964611632114e-10	0.272009074487303	0.356	0.257	1.57642075583709e-05	motor	XPR1
CHD4	5.99962064908789e-10	0.341548723515484	0.263	0.158	1.67407414971499e-05	motor	CHD4
EXOC5	6.54311148061609e-10	0.283465806933651	0.321	0.222	1.82572439643631e-05	motor	EXOC5
STXBP1	6.57573142980282e-10	0.298374823126976	0.388	0.272	1.83482634085788e-05	motor	STXBP1
CLCN3	6.61678657188098e-10	0.273001630631484	0.27	0.179	1.84628195715195e-05	motor	CLCN3
HNRNPAB	9.90380929746798e-10	0.3339881842835	0.363	0.247	2.76345990827249e-05	motor	HNRNPAB
GNAO1	1.70470195250296e-09	0.255341825723772	0.384	0.288	4.75662985806901e-05	motor	GNAO1
NASP	1.71299253386397e-09	0.346858648519011	0.409	0.302	4.77976306724063e-05	motor	NASP
CCP110	1.72597995387514e-09	0.292154477090792	0.263	0.17	4.81600186529779e-05	motor	CCP110
CBX5	2.12948556816224e-09	0.26500388568334	0.437	0.336	5.9419035808431e-05	motor	CBX5
PRPF40A	2.19827751259845e-09	0.341863854133281	0.297	0.203	6.13385374340347e-05	motor	PRPF40A
HNRNPA3	2.3347220528164e-09	0.25695144206213	0.633	0.535	6.5145749439736e-05	motor	HNRNPA3
SH3BP5	2.35462512889262e-09	0.274088165813899	0.446	0.353	6.57011049714909e-05	motor	SH3BP5
KMT5B	2.78947601070517e-09	0.271362889337618	0.303	0.214	7.78347491267063e-05	motor	KMT5B
MEX3A	4.05996694740231e-09	0.303307637495988	0.327	0.235	0.000113285257733367	motor	MEX3A
CHD3	6.13042256844663e-09	0.262217793377039	0.476	0.362	0.000171057180927366	motor	CHD3
FRMD4B	8.35169863959654e-09	0.292814356007187	0.327	0.224	0.000233037447140662	motor	FRMD4B
EPC1	9.04611051980069e-09	0.294176998588132	0.345	0.249	0.000252413621833999	motor	EPC1
MAP4K4	1.02800626586678e-08	0.269067154661328	0.378	0.269	0.000286844588364806	motor	MAP4K4
PRRC2B	1.07595222606497e-08	0.300623642688188	0.362	0.255	0.000300222949638908	motor	PRRC2B
SNRNP27	1.13225317153565e-08	0.265675615679435	0.275	0.182	0.000315932602453592	motor	SNRNP27
ILF3	1.17760827165433e-08	0.286719115427764	0.503	0.397	0.000328588036039707	motor	ILF3
PLXNA4	1.19911189386746e-08	0.283622259709465	0.293	0.194	0.000334588191745837	motor	PLXNA4
MLLT3	1.32953955614706e-08	0.32016225002709	0.425	0.333	0.000370981422351713	motor	MLLT3
KIF1B	1.80455364897878e-08	0.255074923956766	0.527	0.427	0.000503524604674548	motor	KIF1B
PPFIA2	1.98629969519579e-08	0.259123239946863	0.454	0.371	0.00055423720395048	motor	PPFIA2
MZT2B	2.45292030194879e-08	0.293141159612539	0.459	0.345	0.00068443835185277	motor	MZT2B
SCAPER	3.52660388054733e-08	0.281782252872501	0.344	0.248	0.00098402828078912	motor	SCAPER
BTG1	4.70966298033154e-08	0.381411091856603	0.423	0.336	0.00131413726140191	motor	BTG1
SMARCA5	4.94571810113848e-08	0.257809387466992	0.253	0.169	0.00138000372176067	motor	SMARCA5
NDUFA3	5.73949957571166e-08	0.262173581768935	0.397	0.283	0.00160149256661083	motor	NDUFA3
SYP	6.16817868719583e-08	0.280459118642824	0.281	0.194	0.00172110689908825	motor	SYP
GNPTAB	1.05037184629602e-07	0.251981082330945	0.253	0.164	0.00293085256271979	motor	GNPTAB
ZKSCAN1	1.11276399471612e-07	0.299553005191512	0.3	0.22	0.00310494537445639	motor	ZKSCAN1
SUPT16H	1.21682808675696e-07	0.296923543377185	0.412	0.309	0.00339531541047796	motor	SUPT16H
COX20	1.25564620147477e-07	0.254594271218286	0.372	0.287	0.00350362959597505	motor	COX20
CDC42EP3	1.48460234155023e-07	0.293926201844988	0.284	0.212	0.0041424859136276	motor	CDC42EP3
GTF2I	1.76295840659963e-07	0.260498474160585	0.536	0.451	0.00491918284193496	motor	GTF2I
PTPRD	2.4772282630164e-07	0.262135993955187	0.391	0.301	0.00691221002229465	motor	PTPRD
DDX1	2.61994762052797e-07	0.261440993455927	0.402	0.326	0.00731043984555918	motor	DDX1
RUFY2	4.19514097270681e-07	0.262539024477973	0.362	0.263	0.0117057018561438	motor	RUFY2
B3GALT2	4.8613808179075e-07	0.304734770874536	0.285	0.197	0.0135647108962073	motor	B3GALT2
LINC01102	5.90722135046473e-07	0.266435066526268	0.42	0.321	0.0164829197342017	motor	LINC01102
