	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
NR2F11	8.04439039761156e-57	0.401927517045299	0.872	0.689	1.66575191963343e-52	parietal	NR2F1
DPYSL2	1.70441349031978e-34	0.302955106256705	0.768	0.591	3.52932901440516e-30	parietal	DPYSL2
RBMX	6.47617826651548e-32	0.263171791077305	0.836	0.723	1.34102223364736e-27	parietal	RBMX
POU3F1	3.12690114387507e-30	0.287855369998921	0.37	0.213	6.4748741986221e-26	parietal	POU3F1
TRA2B1	6.65352845504028e-29	0.264862724538573	0.793	0.656	1.37774613718519e-24	parietal	TRA2B
TLE41	1.42958330387894e-28	0.254803037430224	0.334	0.21	2.96023814734211e-24	parietal	TLE4
AP2B1	2.94848599810164e-28	0.302093680744092	0.606	0.412	6.10542995626907e-24	parietal	AP2B1
EML6	5.41315937679941e-27	0.283862019349632	0.321	0.173	1.12090291215385e-22	parietal	EML6
CDR1-AS	1.6597619523588e-26	0.268369928209411	0.387	0.236	3.43686907474938e-22	parietal	CDR1-AS
MT-ATP8	2.98591985189062e-26	0.306538842816025	0.581	0.395	6.18294423730991e-22	parietal	MT-ATP8
EMX2	4.46010969241879e-26	0.282857189274417	0.641	0.483	9.23554914009159e-22	parietal	EMX2
LMO4	2.18107222233395e-25	0.259247484776018	0.765	0.653	4.51634625078691e-21	parietal	LMO4
CADM1	3.77590370528125e-25	0.260291758910162	0.374	0.228	7.81876380252589e-21	parietal	CADM1
PEG101	7.0181590298419e-25	0.32164881954958	0.707	0.572	1.45325019030936e-20	parietal	PEG10
SEZ6	2.3427377007387e-20	0.259369123507773	0.652	0.498	4.85110695691962e-16	parietal	SEZ6
EGR11	4.08377328594405e-11	0.307263667111389	0.464	0.346	8.45626934320434e-07	parietal	EGR1
RPL411	3.42727166478772e-126	0.404680545829409	0.999	0.968	7.09685143627594e-122	somatosensory	RPL41
NTM1	1.63208188601868e-124	0.562477182421777	0.937	0.749	3.37955196137888e-120	somatosensory	NTM
RPL36A	3.21921171663722e-121	0.559076448905105	0.829	0.563	6.66602170164069e-117	somatosensory	RPL36A
RPS211	5.78577437573829e-107	0.307300010160592	1	0.971	1.19806029998413e-102	somatosensory	RPS21
MT-ND31	3.7040583995781e-95	0.295107601352397	0.998	0.996	7.66999372800637e-91	somatosensory	MT-ND3
RPS102	1.2456308389344e-85	0.542741731560001	0.893	0.684	2.57932777818147e-81	somatosensory	RPS10
MT-ND4L1	5.92658038190845e-77	0.370039499266809	0.957	0.852	1.22721699968178e-72	somatosensory	MT-ND4L
GPM6A	1.59220457686313e-72	0.352994827118098	0.99	0.954	3.29697801731048e-68	somatosensory	GPM6A
RBMX1	5.25635792971444e-72	0.372273291330498	0.921	0.729	1.08843403650597e-67	somatosensory	RBMX
DYNC1I21	5.36680236949789e-66	0.329741651723509	0.95	0.778	1.11130376665193e-61	somatosensory	DYNC1I2
DPYSL21	9.90426468409329e-61	0.370145493792773	0.838	0.611	2.0508760881352e-56	somatosensory	DPYSL2
FOS2	1.21176142608378e-55	0.455297445957228	0.824	0.591	2.50919438499169e-51	somatosensory	FOS
SHTN1	1.06255339478718e-52	0.425483786537379	0.614	0.359	2.20022931458582e-48	somatosensory	SHTN1
MT-ATP81	3.93717695409925e-52	0.35743557397477	0.666	0.414	8.15271231885332e-48	somatosensory	MT-ATP8
EMX21	1.19645243177359e-47	0.362889201358222	0.736	0.495	2.47749405047356e-43	somatosensory	EMX2
HSPA1A2	9.96175771261802e-47	0.426189063022547	0.524	0.306	2.06278116955181e-42	somatosensory	HSPA1A
PLCG2	3.42536523891954e-46	0.354804733163512	0.526	0.302	7.0929038002307e-42	somatosensory	PLCG2
RERE	1.35566670905157e-43	0.260699040745534	0.871	0.678	2.80717905443308e-39	somatosensory	RERE
BCYRN1	8.44455647205159e-41	0.346335283274111	0.328	0.134	1.74861430866772e-36	somatosensory	BCYRN1
CBX3	1.83958297519054e-38	0.263934348321957	0.885	0.735	3.80922446672705e-34	somatosensory	CBX3
KIAA1107	4.77681733462959e-38	0.355104533175259	0.291	0.124	9.89135565481749e-34	somatosensory	KIAA1107
EEF1A2	2.85808078542395e-36	0.29901208945173	0.441	0.252	5.91822788237737e-32	somatosensory	EEF1A2
SYT4	2.31330146117145e-34	0.351987651977642	0.328	0.156	4.79015333564773e-30	somatosensory	SYT4
MLF1	1.23532780408418e-33	0.263997097549001	0.286	0.126	2.55799328391711e-29	somatosensory	MLF1
SLA	2.47025457556547e-33	0.340956333691229	0.72	0.54	5.11515614962342e-29	somatosensory	SLA
SNHG25	8.51999179227385e-33	0.275353884826029	0.312	0.145	1.76423470042615e-28	somatosensory	SNHG25
RP11-436D23.11	1.7633071345146e-32	0.311294548546002	0.399	0.223	3.65128008343938e-28	somatosensory	RP11-436D23.1
TLE42	3.63810968958803e-32	0.293325024095662	0.397	0.222	7.53343373422994e-28	somatosensory	TLE4
SEZ6L2	4.71481354333216e-32	0.274426082179509	0.477	0.284	9.76296440417789e-28	somatosensory	SEZ6L2
FOSB	7.24417234122982e-32	0.316342660493842	0.291	0.124	1.50005076669846e-27	somatosensory	FOSB
PCLO	5.51015906154819e-30	0.301441720295866	0.383	0.222	1.14098863687478e-25	somatosensory	PCLO
CADM2	1.39053837775612e-29	0.256680336372979	0.306	0.155	2.8793878188196e-25	somatosensory	CADM2
POU3F2	1.48433397197032e-29	0.256716689574008	0.852	0.71	3.07361035575894e-25	somatosensory	POU3F2
HIST1H1E1	2.27534095465962e-28	0.295566940947189	0.548	0.375	4.71154851481368e-24	somatosensory	HIST1H1E
NDUFA131	5.60030934767647e-28	0.260018285505616	0.466	0.309	1.15965605662337e-23	somatosensory	NDUFA13
ARPP21	1.28636483794613e-25	0.267081480423924	0.27	0.126	2.66367566993505e-21	somatosensory	ARPP21
NRP1	1.30286963435301e-25	0.256779248925351	0.334	0.187	2.69785215185478e-21	somatosensory	NRP1
LRRTM2	1.80429452808571e-25	0.259768557500141	0.339	0.186	3.73615267930707e-21	somatosensory	LRRTM2
DUSP11	4.10149258983644e-25	0.299711527802528	0.614	0.436	8.49296070577432e-21	somatosensory	DUSP1
HSPA1B1	2.77972816095092e-23	0.306210411879477	0.355	0.205	5.75598310288107e-19	somatosensory	HSPA1B
PALMD	1.79239141277622e-22	0.276326654891753	0.526	0.364	3.71150489843571e-18	somatosensory	PALMD
PLK21	3.82070493400102e-19	0.279815542322253	0.591	0.431	7.91153370683591e-15	somatosensory	PLK2
SAT1	9.51165934076143e-19	0.266299274017113	0.307	0.193	1.96957929969147e-14	somatosensory	SAT1
JUN1	6.01945743869091e-11	0.318503959580781	0.811	0.715	1.24644905182973e-06	somatosensory	JUN
RPS9	3.20275175909493e-118	0.295992066772428	0.998	0.997	6.63193806755788e-114	temporal	RPS9
RPL3	2.17686459215116e-106	0.313792199944758	0.999	0.997	4.50763351096742e-102	temporal	RPL3
HES61	2.97257578180598e-104	0.411605082688234	0.986	0.974	6.15531267138564e-100	temporal	HES6
PRDX12	3.99823975843164e-95	0.444091521580221	0.962	0.934	8.27915506778439e-91	temporal	PRDX1
RPS2	3.18899044339944e-89	0.2790287046024	1	0.999	6.60344251114722e-85	temporal	RPS2
TMSB4X	1.47971019426012e-78	0.293911416054386	1	1	3.06403589925444e-74	temporal	TMSB4X
TMEM1581	3.90455742996443e-71	0.428128305096531	0.968	0.886	8.08516707022735e-67	temporal	TMEM158
SSTR21	1.27985565758467e-54	0.391418746687922	0.868	0.757	2.65019711016058e-50	temporal	SSTR2
EEF1D	3.33142344771919e-47	0.337976027850227	0.827	0.773	6.89837853319213e-43	temporal	EEF1D
MYL6	2.12881345820639e-44	0.305884862061784	0.935	0.909	4.40813402790797e-40	temporal	MYL6
SYNE2	2.01820587690619e-40	0.285000749816317	0.898	0.869	4.17909890930965e-36	temporal	SYNE2
SCRN1	2.2454470407317e-38	0.419864422106148	0.494	0.371	4.64964718724313e-34	temporal	SCRN1
NKAIN31	8.5166703263779e-38	0.323843438524529	0.697	0.6	1.76354692448307e-33	temporal	NKAIN3
PTN	5.07243916722546e-37	0.308507355557442	0.751	0.656	1.05034997835738e-32	temporal	PTN
CORO1C	2.11754077470182e-34	0.321598401178701	0.634	0.523	4.38479168217505e-30	temporal	CORO1C
VIM2	1.12977733910764e-31	0.524284732527682	0.583	0.484	2.33942993609019e-27	temporal	VIM
NNAT	5.98853473708405e-31	0.26364350713556	0.914	0.902	1.24004588800799e-26	temporal	NNAT
CA121	1.56523070852348e-29	0.345625158927583	0.376	0.247	3.24112322813957e-25	temporal	CA12
NR2F13	3.16213348713136e-28	0.258717395887201	0.835	0.723	6.54782981180291e-24	temporal	NR2F1
SOX2	6.97537578689066e-28	0.302872292444424	0.32	0.207	1.44439106419145e-23	temporal	SOX2
EOMES1	6.99544087362347e-28	0.312142251928708	0.473	0.337	1.44854594170121e-23	temporal	EOMES
IGFBP2	1.07090180402027e-27	0.281862934905092	0.792	0.737	2.21751636558476e-23	temporal	IGFBP2
CSRP22	2.93799401755382e-26	0.417049069334207	0.782	0.74	6.08370421214869e-22	temporal	CSRP2
TSPO	3.87054987565948e-26	0.302597859133106	0.522	0.421	8.01474762752809e-22	temporal	TSPO
SFRP1	4.6903962115498e-25	0.296019403826333	0.712	0.651	9.71240343525617e-21	temporal	SFRP1
PENK	2.34556832858195e-22	0.363829484457072	0.497	0.374	4.85696833799465e-18	temporal	PENK
IQGAP2	2.74824584440597e-20	0.301552861258272	0.349	0.237	5.69079267001144e-16	temporal	IQGAP2
CD63	5.34014736888933e-20	0.264369397535887	0.58	0.518	1.10578431567591e-15	temporal	CD63
B2M	1.12923367047947e-19	0.329199778248981	0.489	0.376	2.33830416146184e-15	temporal	B2M
ATP1B3	1.95774309357369e-18	0.263827113112909	0.5	0.417	4.05389862386304e-14	temporal	ATP1B3
PMEPA1	2.56503636856705e-15	0.255041478102239	0.45	0.372	5.31142080839178e-11	temporal	PMEPA1
COTL1	5.99229313821336e-14	0.256266903259682	0.429	0.367	1.24082414012984e-09	temporal	COTL1
C1orf122	3.20361111386707e-13	0.253558967396797	0.409	0.344	6.63371753348455e-09	temporal	C1orf122
HLA-A	1.42427518927867e-12	0.262386898689388	0.364	0.271	2.94924663443933e-08	temporal	HLA-A
RPS261	2.3019394715616e-184	0.374437452865818	1	0.986	4.7666260637626e-180	V1	RPS26
RPS281	4.94074463385623e-183	0.366106266651094	1	0.989	1.02307999133261e-178	V1	RPS28
RPL392	6.09504242466166e-176	0.312744917781282	1	0.997	1.26210043487469e-171	V1	RPL39
RPL30	2.50106124102709e-168	0.263263900049489	1	0.999	5.1789475117948e-164	V1	RPL30
RPL413	1.60273627045001e-146	0.374228734120831	0.999	0.967	3.31878599522084e-142	V1	RPL41
RPS12	1.77073379824323e-146	0.28472587778412	1	0.997	3.66665847602225e-142	V1	RPS12
RPS7	2.02496502212798e-120	0.331933368164193	0.999	0.991	4.19309507132041e-116	V1	RPS7
RPS15A	1.37568639785047e-117	0.263572564231524	1	0.995	2.84863382402896e-113	V1	RPS15A
RPS213	1.38881068372094e-108	0.306417574047809	0.999	0.97	2.87581028278094e-104	V1	RPS21
FAU	5.89791845460807e-101	0.250398853417379	0.999	0.99	1.22128197439569e-96	V1	FAU
HBG2	1.38582416590229e-96	0.381463008692185	0.333	0.079	2.86962610033388e-92	V1	HBG2
RPS104	7.16787771864356e-83	0.369024036833413	0.89	0.672	1.48425243919952e-78	V1	RPS10
FABP51	4.72773428102282e-80	0.39758635126794	0.932	0.82	9.78971937571395e-76	V1	FABP5
HN1	1.54465213497818e-78	0.27463907361318	0.996	0.98	3.19851117589931e-74	V1	HN1
HNRNPDL	1.55811895600503e-60	0.258634164798211	0.984	0.943	3.22639692219962e-56	V1	HNRNPDL
IER21	2.82657059338426e-59	0.610694516290841	0.799	0.603	5.85297972772079e-55	V1	IER2
GADD45G1	6.00364268789368e-54	0.467259999095946	0.829	0.687	1.24317429138214e-49	V1	GADD45G
HIST1H4C1	4.51984973878775e-52	0.347260116314164	0.931	0.802	9.3592528541078e-48	V1	HIST1H4C
FDFT1	5.99726508616525e-41	0.337585498232666	0.531	0.339	1.24185368139224e-36	V1	FDFT1
NDUFB4	1.2231199876476e-39	0.265636317737407	0.841	0.698	2.53271455842189e-35	V1	NDUFB4
PPP2R2B	1.9075786694258e-37	0.303736880563439	0.839	0.715	3.95002315077999e-33	V1	PPP2R2B
SERF2	8.96934593379912e-32	0.25136088507713	0.862	0.752	1.85728246251178e-27	V1	SERF2
HIST1H1D2	9.7724963753237e-32	0.388821483967493	0.417	0.242	2.02359082443828e-27	V1	HIST1H1D
BHLHE221	2.8604363383824e-31	0.308575828790354	0.444	0.285	5.92310552588843e-27	V1	BHLHE22
NEUROD61	7.23537631399911e-31	0.336842827382279	0.714	0.551	1.49822937333979e-26	V1	NEUROD6
RASD11	1.05690919789809e-29	0.296417677111825	0.363	0.204	2.18854187608757e-25	V1	RASD1
SNHG7	1.19414451109557e-28	0.260561370249401	0.58	0.413	2.4727150391256e-24	V1	SNHG7
ODC1	6.92398610182467e-28	0.295904082242436	0.729	0.588	1.43374980210483e-23	V1	ODC1
PPP1R172	1.78921951971912e-26	0.291554980426801	0.748	0.605	3.70493685948237e-22	V1	PPP1R17
ARL4D	8.76855231657823e-25	0.28023754438717	0.427	0.267	1.81570412819385e-20	V1	ARL4D
HES5	2.23393816677276e-09	0.496543887980121	0.251	0.169	4.62581576193636e-05	V1	HES5
